'sample #','MLII','V1'
182,897,950
183,897,951
184,899,951
185,901,951
186,901,951
187,902,948
188,900,945
189,896,943
190,896,942
191,894,944
192,894,945
193,894,948
194,895,949
195,896,947
196,895,947
197,897,949
198,895,946
199,894,946
200,893,946
201,893,947
202,888,943
203,890,943
204,888,944
205,888,945
206,888,947
207,889,951
208,890,952
209,889,952
210,890,950
211,889,948
212,889,945
213,889,945
214,887,945
215,884,942
216,883,945
217,885,946
218,883,947
219,885,951
220,886,950
221,888,950
222,887,948
223,887,946
224,886,945
225,884,944
226,883,944
227,881,943
228,879,944
229,878,944
230,879,946
231,883,945
232,882,947
233,883,951
234,883,950
235,885,949
236,882,945
237,881,943
238,880,943
239,879,943
240,878,944
241,876,945
242,878,948
243,879,948
244,878,950
245,881,951
246,880,948
247,880,949
248,882,947
249,878,944
250,873,943
251,874,943
252,874,943
253,877,944
254,876,947
255,879,948
256,879,951
257,881,950
258,882,948
259,882,947
260,882,946
261,881,944
262,882,943
263,881,942
264,882,945
265,882,946
266,884,950
267,890,952
268,893,953
269,898,953
270,900,952
271,903,953
272,903,955
273,903,957
274,904,958
275,906,956
276,908,954
277,910,951
278,910,948
279,908,944
280,903,941
281,904,940
282,902,942
283,900,939
284,901,938
285,897,939
286,896,937
287,894,938
288,892,940
289,890,943
290,886,948
291,885,949
292,884,950
293,884,951
294,884,947
295,882,945
296,881,943
297,880,943
298,879,940
299,879,940
300,879,940
301,878,943
302,883,944
303,885,946
304,888,949
305,898,948
306,906,951
307,921,956
308,952,964
309,1004,972
310,1073,980
311,1159,981
312,1238,974
313,1295,955
314,1314,930
315,1284,893
316,1196,857
317,1068,820
318,940,794
319,812,784
320,727,790
321,720,810
322,755,834
323,801,857
324,836,880
325,859,899
326,861,912
327,858,921
328,857,928
329,855,934
330,857,937
331,856,941
332,857,945
333,858,944
334,856,946
335,855,946
336,852,947
337,851,948
338,853,949
339,849,955
340,851,957
341,854,960
342,855,959
343,855,957
344,854,954
345,856,951
346,856,952
347,855,952
348,856,955
349,857,956
350,858,959
351,861,958
352,863,962
353,865,961
354,869,959
355,867,958
356,864,958
357,865,958
358,865,957
359,866,956
360,868,956
361,869,958
362,869,959
363,869,961
364,872,961
365,876,964
366,877,963
367,877,965
368,878,963
369,878,962
370,880,958
371,878,957
372,878,958
373,878,957
374,882,962
375,883,963
376,886,965
377,890,964
378,893,963
379,893,962
380,894,960
381,894,960
382,892,960
383,893,959
384,897,961
385,896,960
386,897,962
387,902,961
388,903,965
389,906,966
390,905,967
391,907,967
392,910,966
393,910,962
394,909,960
395,909,958
396,907,960
397,907,963
398,909,966
399,909,967
400,913,966
401,915,967
402,917,967
403,919,965
404,920,963
405,919,963
406,919,960
407,923,960
408,921,961
409,925,961
410,929,962
411,931,961
412,935,961
413,937,962
414,940,957
415,942,962
416,944,955
417,945,954
418,943,951
419,941,948
420,941,945
421,940,945
422,936,945
423,936,947
424,932,948
425,930,950
426,928,950
427,924,949
428,922,946
429,915,944
430,909,940
431,906,941
432,902,943
433,899,945
434,895,945
435,896,946
436,896,946
437,898,949
438,898,946
439,895,947
440,894,944
441,892,942
442,888,944
443,883,944
444,882,943
445,883,944
446,884,945
447,885,945
448,884,946
449,888,945
450,886,948
451,884,948
452,883,947
453,883,947
454,879,944
455,880,942
456,880,943
457,883,944
458,886,946
459,887,947
460,888,948
461,890,950
462,890,948
463,892,948
464,892,946
465,891,945
466,892,945
467,890,944
468,891,945
469,892,947
470,895,947
471,898,945
472,899,947
473,899,948
474,901,949
475,898,948
476,899,950
477,896,948
478,898,947
479,898,943
480,897,943
481,898,944
482,900,945
483,899,948
484,898,951
485,901,952
486,902,949
487,901,948
488,900,947
489,899,945
490,896,944
491,895,944
492,894,945
493,894,946
494,895,949
495,895,949
496,896,948
497,898,948
498,897,948
499,894,947
500,893,948
501,889,945
502,885,946
503,887,945
504,885,947
505,883,946
506,883,946
507,886,947
508,887,949
509,887,951
510,888,948
511,888,949
512,884,948
513,882,947
514,880,944
515,880,943
516,879,943
517,879,945
518,878,945
519,876,948
520,881,949
521,882,951
522,882,950
523,881,948
524,881,946
525,879,945
526,876,942
527,873,943
528,873,947
529,875,949
530,874,949
531,876,951
532,878,948
533,879,950
534,882,948
535,881,950
536,878,948
537,876,948
538,873,946
539,874,942
540,873,944
541,872,945
542,872,943
543,874,947
544,873,948
545,876,950
546,878,949
547,881,949
548,881,945
549,879,944
550,878,941
551,876,945
552,875,946
553,873,947
554,875,947
555,877,951
556,875,950
557,878,951
558,878,949
559,879,946
560,880,947
561,879,947
562,879,946
563,877,946
564,879,948
565,882,944
566,885,948
567,888,947
568,891,951
569,894,956
570,896,955
571,898,958
572,901,957
573,902,956
574,904,957
575,905,953
576,904,954
577,904,952
578,904,950
579,903,951
580,899,946
581,898,945
582,897,943
583,895,940
584,895,938
585,897,938
586,895,939
587,893,940
588,890,942
589,892,943
590,888,948
591,885,949
592,883,950
593,882,948
594,880,951
595,878,947
596,877,947
597,876,943
598,874,941
599,876,942
600,875,942
601,881,940
602,884,943
603,891,948
604,899,952
605,912,954
606,930,957
607,959,963
608,1009,967
609,1070,972
610,1149,977
611,1223,975
612,1283,966
613,1312,950
614,1305,922
615,1256,893
616,1159,862
617,1031,830
618,903,807
619,775,801
620,706,807
621,707,826
622,749,848
623,791,867
624,827,888
625,847,903
626,853,915
627,850,923
628,847,928
629,847,937
630,850,941
631,856,944
632,857,944
633,857,945
634,855,942
635,852,942
636,849,944
637,846,947
638,848,952
639,849,956
640,851,956
641,853,956
642,857,956
643,855,955
644,854,953
645,852,953
646,851,954
647,850,952
648,852,955
649,852,955
650,854,956
651,857,957
652,859,958
653,862,957
654,864,958
655,864,960
656,863,959
657,862,959
658,861,958
659,862,955
660,863,957
661,864,956
662,866,955
663,868,958
664,869,958
665,872,961
666,873,962
667,875,961
668,875,959
669,878,958
670,880,956
671,879,958
672,878,956
673,881,957
674,881,962
675,883,966
676,883,964
677,887,964
678,887,961
679,889,959
680,889,959
681,889,961
682,889,960
683,890,961
684,891,961
685,894,963
686,896,961
687,898,963
688,899,960
689,901,964
690,901,964
691,902,964
692,904,967
693,904,962
694,902,961
695,903,959
696,903,958
697,905,961
698,903,962
699,903,966
700,905,969
701,909,971
702,911,968
703,911,966
704,909,967
705,909,962
706,908,960
707,907,961
708,907,961
709,910,964
710,912,965
711,914,967
712,916,966
713,920,966
714,925,966
715,927,966
716,926,961
717,926,961
718,930,961
719,929,959
720,928,959
721,930,955
722,936,956
723,940,956
724,938,955
725,940,954
726,937,953
727,933,952
728,927,950
729,923,950
730,921,946
731,918,946
732,913,945
733,907,945
734,905,949
735,900,951
736,903,950
737,901,950
738,900,950
739,898,946
740,897,945
741,895,945
742,891,942
743,888,944
744,886,944
745,883,948
746,883,948
747,882,949
748,881,949
749,883,949
750,885,946
751,881,947
752,882,946
753,881,945
754,878,944
755,879,942
756,878,944
757,880,947
758,880,947
759,880,950
760,883,952
761,885,953
762,886,949
763,886,951
764,888,945
765,889,945
766,889,943
767,888,943
768,888,946
769,888,947
770,889,950
771,890,952
772,892,951
773,895,953
774,897,950
775,897,947
776,896,949
777,894,947
778,893,946
779,893,948
780,894,947
781,895,948
782,896,947
783,899,951
784,903,950
785,904,952
786,905,953
787,902,954
788,902,951
789,899,950
790,898,947
791,897,944
792,894,944
793,893,947
794,895,947
795,894,949
796,896,953
797,896,951
798,899,952
799,900,951
800,900,945
801,897,945
802,895,943
803,892,943
804,889,945
805,887,947
806,887,949
807,888,950
808,889,951
809,888,950
810,889,950
811,889,950
812,886,947
813,885,948
814,885,947
815,885,947
816,885,945
817,883,943
818,881,946
819,881,947
820,884,949
821,885,950
822,884,950
823,884,952
824,881,951
825,879,946
826,880,944
827,879,943
828,874,943
829,875,945
830,878,948
831,878,950
832,878,951
833,883,954
834,880,951
835,880,947
836,880,947
837,878,945
838,877,945
839,875,946
840,875,946
841,876,946
842,876,946
843,876,946
844,877,948
845,879,951
846,879,951
847,880,951
848,878,949
849,878,947
850,875,945
851,875,944
852,873,944
853,874,944
854,874,946
855,873,948
856,877,950
857,882,953
858,882,952
859,883,949
860,882,949
861,880,947
862,880,945
863,877,942
864,875,945
865,878,945
866,880,948
867,882,948
868,883,950
869,888,949
870,891,951
871,894,950
872,894,950
873,896,949
874,900,952
875,899,951
876,902,954
877,905,955
878,905,956
879,909,958
880,911,956
881,912,954
882,909,952
883,905,947
884,903,943
885,899,938
886,897,937
887,896,935
888,896,938
889,897,940
890,896,941
891,896,944
892,894,947
893,891,948
894,891,948
895,887,949
896,882,946
897,880,946
898,876,946
899,875,944
900,875,941
901,878,943
902,881,945
903,883,945
904,882,945
905,885,947
906,892,949
907,898,949
908,907,950
909,918,952
910,938,954
911,974,956
912,1026,968
913,1092,974
914,1173,981
915,1252,979
916,1302,964
917,1320,943
918,1290,910
919,1202,875
920,1074,841
921,946,814
922,818,805
923,690,813
924,684,830
925,725,851
926,780,873
927,826,892
928,850,908
929,859,919
930,856,924
931,851,932
932,849,933
933,851,937
934,857,939
935,860,938
936,861,942
937,858,944
938,857,946
939,857,951
940,856,955
941,856,956
942,858,952
943,859,953
944,858,952
945,855,951
946,855,950
947,856,953
948,856,953
949,858,954
950,859,955
951,864,953
952,865,955
953,867,959
954,868,958
955,865,960
956,864,959
957,864,960
958,866,958
959,867,954
960,866,953
961,867,955
962,866,954
963,870,955
964,871,960
965,873,963
966,875,962
967,879,959
968,879,958
969,879,956
970,878,957
971,878,954
972,879,955
973,881,957
974,883,961
975,885,958
976,887,960
977,890,960
978,892,960
979,895,959
980,896,960
981,895,961
982,894,963
983,896,958
984,896,958
985,897,957
986,900,957
987,901,960
988,900,962
989,902,965
990,904,965
991,903,965
992,905,962
993,905,962
994,905,959
995,905,957
996,906,958
997,908,959
998,910,960
999,913,966
1000,913,966
1001,917,966
1002,915,965
1003,913,963
1004,911,962
1005,911,963
1006,911,960
1007,909,962
1008,913,962
1009,915,962
1010,919,961
1011,921,964
1012,923,964
1013,926,962
1014,926,962
1015,926,961
1016,927,958
1017,932,957
1018,935,957
1019,932,956
1020,933,953
1021,937,955
1022,936,955
1023,936,953
1024,936,958
1025,935,954
1026,934,952
1027,933,951
1028,930,948
1029,927,946
1030,922,944
1031,918,944
1032,912,948
1033,910,948
1034,910,949
1035,908,950
1036,908,951
1037,905,951
1038,902,944
1039,898,946
1040,896,942
1041,889,943
1042,888,941
1043,889,944
1044,888,946
1045,888,945
1046,890,947
1047,889,949
1048,892,951
1049,889,950
1050,888,949
1051,885,947
1052,887,947
1053,885,946
1054,882,942
1055,882,942
1056,884,944
1057,882,947
1058,885,951
1059,886,950
1060,888,952
1061,892,951
1062,892,947
1063,891,944
1064,891,944
1065,890,943
1066,891,944
1067,890,946
1068,889,948
1069,892,947
1070,895,949
1071,899,950
1072,898,949
1073,900,952
1074,902,950
1075,903,948
1076,900,947
1077,900,948
1078,898,945
1079,900,942
1080,900,944
1081,903,946
1082,905,948
1083,905,949
1084,903,951
1085,903,951
1086,907,950
1087,904,947
1088,904,943
1089,903,944
1090,906,943
1091,904,943
1092,902,944
1093,901,947
1094,902,948
1095,902,950
1096,902,951
1097,904,950
1098,901,949
1099,900,948
1100,898,946
1101,898,944
1102,897,945
1103,897,945
1104,896,946
1105,897,945
1106,896,948
1107,895,948
1108,895,951
1109,895,954
1110,895,951
1111,893,950
1112,890,946
1113,889,945
1114,890,942
1115,888,942
1116,887,943
1117,887,945
1118,884,948
1119,888,950
1120,889,949
1121,890,951
1122,889,950
1123,890,947
1124,889,944
1125,886,945
1126,887,944
1127,883,946
1128,884,946
1129,883,947
1130,887,949
1131,886,947
1132,888,949
1133,888,949
1134,887,948
1135,887,949
1136,886,947
1137,885,945
1138,883,943
1139,882,945
1140,881,943
1141,883,945
1142,883,947
1143,884,949
1144,884,948
1145,885,951
1146,883,950
1147,884,948
1148,885,945
1149,884,945
1150,882,944
1151,880,944
1152,881,947
1153,879,947
1154,881,950
1155,883,948
1156,885,949
1157,884,949
1158,882,949
1159,883,950
1160,881,948
1161,881,946
1162,880,947
1163,881,946
1164,880,942
1165,882,944
1166,884,945
1167,887,951
1168,889,952
1169,893,953
1170,893,953
1171,896,953
1172,898,950
1173,900,950
1174,903,950
1175,905,952
1176,907,956
1177,909,959
1178,910,963
1179,916,961
1180,918,959
1181,918,954
1182,915,950
1183,910,945
1184,907,942
1185,905,940
1186,901,939
1187,902,938
1188,903,941
1189,902,943
1190,901,943
1191,899,947
1192,896,950
1193,893,950
1194,886,952
1195,881,949
1196,882,947
1197,881,942
1198,882,941
1199,881,940
1200,883,942
1201,884,943
1202,889,946
1203,893,947
1204,899,950
1205,904,947
1206,915,949
1207,927,951
1208,949,957
1209,990,962
1210,1043,971
1211,1110,977
1212,1187,978
1213,1256,971
1214,1298,955
1215,1304,933
1216,1268,907
1217,1182,878
1218,1054,843
1219,926,817
1220,798,806
1221,717,808
1222,714,825
1223,747,849
1224,792,871
1225,831,893
1226,856,908
1227,861,918
1228,859,925
1229,857,931
1230,856,934
1231,858,937
1232,860,941
1233,863,941
1234,863,945
1235,863,946
1236,862,946
1237,862,947
1238,861,949
1239,861,950
1240,861,953
1241,863,958
1242,864,957
1243,864,956
1244,863,954
1245,863,951
1246,861,950
1247,863,949
1248,862,951
1249,864,952
1250,863,958
1251,868,959
1252,869,962
1253,871,961
1254,870,957
1255,871,955
1256,873,956
1257,871,955
1258,871,954
1259,869,955
1260,870,957
1261,871,959
1262,873,959
1263,877,959
1264,880,961
1265,882,962
1266,881,961
1267,885,962
1268,884,961
1269,883,961
1270,885,956
1271,884,959
1272,887,956
1273,890,957
1274,889,960
1275,890,963
1276,892,967
1277,895,967
1278,896,963
1279,896,962
1280,898,960
1281,899,959
1282,897,960
1283,899,962
1284,901,961
1285,903,962
1286,906,962
1287,909,966
1288,912,965
1289,911,964
1290,912,967
1291,912,966
1292,911,966
1293,914,966
1294,911,963
1295,912,965
1296,914,963
1297,915,963
1298,917,964
1299,918,967
1300,921,971
1301,922,969
1302,921,969
1303,921,969
1304,922,967
1305,921,962
1306,922,963
1307,922,963
1308,924,963
1309,923,964
1310,925,966
1311,929,966
1312,930,968
1313,935,966
1314,937,965
1315,939,961
1316,940,962
1317,940,958
1318,940,957
1319,942,957
1320,941,958
1321,942,957
1322,944,955
1323,946,954
1324,943,953
1325,940,952
1326,939,951
1327,935,951
1328,929,948
1329,926,946
1330,921,947
1331,920,946
1332,916,944
1333,911,947
1334,908,947
1335,908,948
1336,908,950
1337,908,948
1338,904,949
1339,902,946
1340,900,944
1341,897,944
1342,897,945
1343,893,946
1344,893,946
1345,892,947
1346,893,950
1347,892,950
1348,892,950
1349,893,950
1350,890,945
1351,892,948
1352,889,948
1353,890,947
1354,887,946
1355,888,945
1356,888,946
1357,892,945
1358,890,947
1359,893,949
1360,894,950
1361,895,953
1362,894,949
1363,896,949
1364,896,948
1365,893,947
1366,893,946
1367,896,946
1368,896,949
1369,898,950
1370,900,953
1371,900,954
1372,906,953
1373,906,952
1374,905,949
1375,903,948
1376,904,947
1377,904,945
1378,903,945
1379,903,948
1380,905,949
1381,904,951
1382,904,953
1383,906,951
1384,906,953
1385,909,951
1386,910,948
1387,910,949
1388,907,949
1389,907,947
1390,907,945
1391,905,947
1392,905,948
1393,905,949
1394,906,948
1395,906,950
1396,908,950
1397,908,952
1398,907,951
1399,907,949
1400,905,948
1401,903,944
1402,899,945
1403,899,943
1404,897,945
1405,898,947
1406,898,950
1407,898,951
1408,899,952
1409,900,950
1410,900,948
1411,900,948
1412,897,945
1413,895,945
1414,892,948
1415,891,946
1416,891,948
1417,888,947
1418,890,951
1419,893,951
1420,892,951
1421,894,952
1422,891,950
1423,892,951
1424,891,949
1425,889,947
1426,887,944
1427,888,944
1428,886,946
1429,887,947
1430,887,949
1431,888,953
1432,889,954
1433,892,952
1434,893,949
1435,892,948
1436,889,948
1437,889,947
1438,886,945
1439,887,946
1440,884,947
1441,884,949
1442,885,949
1443,888,951
1444,888,952
1445,888,953
1446,887,951
1447,888,949
1448,888,948
1449,886,947
1450,886,949
1451,884,942
1452,884,944
1453,885,947
1454,885,950
1455,885,952
1456,884,955
1457,890,957
1458,887,951
1459,888,949
1460,888,950
1461,887,944
1462,886,947
1463,885,947
1464,883,948
1465,887,949
1466,889,951
1467,890,952
1468,891,952
1469,894,952
1470,894,950
1471,897,952
1472,896,950
1473,897,948
1474,897,947
1475,899,949
1476,900,950
1477,906,953
1478,908,957
1479,913,962
1480,914,966
1481,919,964
1482,918,961
1483,918,953
1484,917,947
1485,912,942
1486,909,937
1487,905,938
1488,905,940
1489,903,942
1490,906,945
1491,905,948
1492,907,949
1493,905,949
1494,901,948
1495,899,949
1496,892,948
1497,891,949
1498,886,946
1499,887,945
1500,886,946
1501,890,945
1502,891,946
1503,893,950
1504,897,950
1505,900,952
1506,900,952
1507,903,950
1508,908,950
1509,913,948
1510,920,948
1511,934,951
1512,960,958
1513,996,968
1514,1045,979
1515,1107,984
1516,1170,988
1517,1226,983
1518,1263,967
1519,1274,945
1520,1253,914
1521,1195,882
1522,1104,848
1523,994,817
1524,884,799
1525,803,795
1526,766,803
1527,770,823
1528,801,844
1529,835,864
1530,855,881
1531,869,897
1532,870,907
1533,863,913
1534,860,919
1535,857,924
1536,861,928
1537,864,935
1538,871,941
1539,873,945
1540,874,952
1541,875,953
1542,872,955
1543,868,955
1544,864,953
1545,862,954
1546,860,952
1547,860,951
1548,861,956
1549,861,958
1550,865,960
1551,866,960
1552,867,959
1553,870,962
1554,869,960
1555,872,962
1556,869,960
1557,870,960
1558,870,959
1559,871,958
1560,872,958
1561,872,961
1562,873,959
1563,875,962
1564,875,963
1565,878,966
1566,881,965
1567,883,966
1568,881,963
1569,882,960
1570,882,959
1571,882,959
1572,884,961
1573,886,962
1574,886,964
1575,889,967
1576,890,967
1577,893,966
1578,896,965
1579,895,964
1580,895,965
1581,896,965
1582,894,964
1583,895,965
1584,897,965
1585,897,965
1586,902,964
1587,904,964
1588,904,967
1589,908,968
1590,907,966
1591,908,969
1592,908,967
1593,909,965
1594,908,963
1595,907,964
1596,911,964
1597,911,965
1598,913,967
1599,916,970
1600,918,972
1601,923,972
1602,921,970
1603,923,969
1604,925,968
1605,923,967
1606,921,965
1607,922,966
1608,923,969
1609,922,972
1610,926,971
1611,927,974
1612,931,971
1613,933,972
1614,934,969
1615,932,968
1616,933,966
1617,933,966
1618,933,966
1619,933,967
1620,936,967
1621,940,966
1622,945,966
1623,948,965
1624,954,967
1625,957,966
1626,958,963
1627,958,961
1628,957,959
1629,954,955
1630,948,953
1631,946,952
1632,944,952
1633,941,953
1634,935,953
1635,936,954
1636,935,954
1637,931,954
1638,929,950
1639,926,947
1640,923,948
1641,918,948
1642,915,948
1643,912,948
1644,909,952
1645,907,953
1646,905,951
1647,903,953
1648,903,953
1649,903,954
1650,901,952
1651,902,953
1652,899,950
1653,897,949
1654,893,950
1655,893,948
1656,893,949
1657,894,951
1658,894,952
1659,894,953
1660,896,954
1661,897,953
1662,899,954
1663,898,951
1664,897,948
1665,895,947
1666,896,947
1667,897,948
1668,897,952
1669,898,953
1670,900,955
1671,902,955
1672,906,954
1673,906,956
1674,907,952
1675,908,952
1676,906,949
1677,905,952
1678,905,950
1679,906,948
1680,906,949
1681,906,952
1682,909,951
1683,911,953
1684,911,955
1685,913,956
1686,910,954
1687,911,953
1688,909,948
1689,907,948
1690,907,948
1691,906,946
1692,906,950
1693,906,951
1694,908,952
1695,909,954
1696,908,954
1697,911,954
1698,910,950
1699,909,950
1700,908,949
1701,906,949
1702,905,946
1703,903,948
1704,903,949
1705,901,950
1706,901,950
1707,900,952
1708,900,953
1709,901,952
1710,901,952
1711,901,950
1712,900,948
1713,900,946
1714,896,944
1715,893,945
1716,891,947
1717,890,949
1718,890,951
1719,890,951
1720,890,952
1721,894,951
1722,895,949
1723,893,948
1724,892,948
1725,892,948
1726,891,947
1727,889,948
1728,886,948
1729,888,948
1730,889,951
1731,888,950
1732,891,953
1733,890,952
1734,890,953
1735,891,951
1736,892,948
1737,884,947
1738,884,946
1739,887,946
1740,884,948
1741,886,949
1742,886,950
1743,886,953
1744,886,952
1745,889,952
1746,891,950
1747,889,947
1748,889,947
1749,887,946
1750,886,948
1751,887,946
1752,887,949
1753,884,950
1754,887,948
1755,888,949
1756,888,951
1757,889,952
1758,888,949
1759,888,950
1760,886,948
1761,887,947
1762,886,944
1763,887,943
1764,888,946
1765,886,948
1766,887,950
1767,889,953
1768,891,954
1769,895,954
1770,897,952
1771,897,949
1772,902,949
1773,903,949
1774,903,951
1775,907,954
1776,909,959
1777,912,957
1778,913,961
1779,917,961
1780,918,959
1781,917,957
1782,915,949
1783,911,947
1784,905,942
1785,905,937
1786,901,937
1787,902,938
1788,902,938
1789,901,942
1790,903,944
1791,902,948
1792,901,952
1793,898,950
1794,895,948
1795,891,946
1796,889,943
1797,885,944
1798,884,943
1799,883,943
1800,883,947
1801,886,946
1802,891,948
1803,890,949
1804,893,946
1805,897,947
1806,900,947
1807,903,947
1808,910,948
1809,921,949
1810,939,950
1811,970,954
1812,1017,963
1813,1078,971
1814,1155,976
1815,1230,979
1816,1289,971
1817,1321,957
1818,1318,933
1819,1279,906
1820,1201,876
1821,1085,847
1822,957,825
1823,829,811
1824,741,808
1825,709,819
1826,729,834
1827,772,855
1828,819,870
1829,849,883
1830,864,895
1831,862,906
1832,853,915
1833,844,922
1834,844,928
1835,848,930
1836,857,938
1837,864,940
1838,868,946
1839,869,948
1840,869,950
1841,867,951
1842,864,951
1843,862,952
1844,861,951
1845,859,954
1846,861,952
1847,858,950
1848,859,952
1849,860,955
1850,863,957
1851,864,957
1852,865,962
1853,868,963
1854,870,960
1855,871,958
1856,873,957
1857,871,954
1858,869,953
1859,872,953
1860,870,956
1861,872,958
1862,873,958
1863,875,961
1864,878,962
1865,880,961
1866,881,959
1867,882,959
1868,882,959
1869,882,961
1870,884,959
1871,883,958
1872,885,959
1873,886,958
1874,888,960
1875,889,963
1876,890,963
1877,891,967
1878,891,965
1879,892,963
1880,892,961
1881,890,959
1882,893,955
1883,892,955
1884,894,957
1885,896,961
1886,897,964
1887,899,964
1888,900,968
1889,905,966
1890,905,963
1891,904,964
1892,904,962
1893,904,962
1894,903,962
1895,905,961
1896,905,965
1897,907,967
1898,909,964
1899,913,966
1900,914,969
1901,917,968
1902,918,966
1903,918,968
1904,917,968
1905,916,966
1906,914,967
1907,910,968
1908,910,967
1909,912,965
1910,911,967
1911,916,966
1912,919,970
1913,921,969
1914,922,968
1915,923,968
1916,926,964
1917,927,966
1918,925,962
1919,925,963
1920,929,963
1921,931,962
1922,933,964
1923,939,964
1924,943,963
1925,946,959
1926,948,958
1927,947,956
1928,946,954
1929,941,954
1930,937,952
1931,933,952
1932,931,951
1933,927,951
1934,924,951
1935,922,951
1936,919,952
1937,917,954
1938,915,952
1939,913,950
1940,910,949
1941,908,946
1942,903,946
1943,904,946
1944,899,948
1945,899,948
1946,897,950
1947,895,952
1948,892,953
1949,892,955
1950,892,951
1951,890,951
1952,889,947
1953,890,946
1954,889,947
1955,884,948
1956,885,949
1957,888,951
1958,892,950
1959,891,952
1960,894,953
1961,896,951
1962,895,950
1963,894,952
1964,894,950
1965,889,950
1966,888,950
1967,889,948
1968,890,950
1969,892,949
1970,893,952
1971,899,950
1972,901,955
1973,901,956
1974,903,955
1975,904,953
1976,906,952
1977,904,949
1978,901,949
1979,903,948
1980,901,951
1981,900,951
1982,902,952
1983,903,954
1984,905,956
1985,906,955
1986,908,952
1987,912,951
1988,913,951
1989,909,946
1990,908,949
1991,906,951
1992,908,951
1993,909,951
1994,906,953
1995,907,953
1996,911,950
1997,907,953
1998,906,951
1999,906,952
2000,906,948
2001,905,948
2002,902,947
2003,902,946
2004,901,947
2005,899,948
2006,899,949
2007,899,953
2008,898,954
2009,899,952
2010,901,950
2011,900,951
2012,899,947
2013,897,946
2014,894,946
2015,896,946
2016,895,948
2017,894,949
2018,894,950
2019,895,951
2020,893,951
2021,892,952
2022,893,950
2023,890,953
2024,891,950
2025,885,950
2026,887,946
2027,888,946
2028,888,949
2029,888,948
2030,888,950
2031,889,953
2032,890,955
2033,890,954
2034,888,952
2035,890,951
2036,886,949
2037,884,947
2038,885,947
2039,882,946
2040,882,949
2041,880,951
2042,883,951
2043,887,954
2044,886,954
2045,891,953
2046,891,952
2047,890,951
2048,888,951
2049,886,949
2050,885,947
2051,883,947
2052,881,950
2053,883,949
2054,884,951
2055,884,952
2056,887,953
2057,887,953
2058,887,952
2059,885,951
2060,887,951
2061,886,949
2062,884,946
2063,885,946
2064,883,946
2065,882,948
2066,883,953
2067,886,952
2068,889,953
2069,895,954
2070,895,950
2071,897,951
2072,899,950
2073,902,952
2074,901,951
2075,905,952
2076,906,953
2077,909,957
2078,913,957
2079,915,961
2080,916,962
2081,918,962
2082,919,957
2083,918,955
2084,912,949
2085,911,945
2086,908,940
2087,906,937
2088,906,941
2089,905,942
2090,907,946
2091,908,949
2092,906,951
2093,904,951
2094,903,949
2095,899,950
2096,894,947
2097,889,944
2098,886,943
2099,883,944
2100,883,945
2101,883,947
2102,889,948
2103,888,948
2104,890,949
2105,893,950
2106,893,947
2107,894,949
2108,894,947
2109,896,948
2110,897,946
2111,903,945
2112,912,949
2113,931,952
2114,955,958
2115,989,964
2116,1039,975
2117,1098,983
2118,1170,984
2119,1242,984
2120,1300,972
2121,1332,957
2122,1336,936
2123,1310,912
2124,1244,885
2125,1134,860
2126,1006,838
2127,878,820
