'sample #','MLII','V1'
411,907,964
412,906,966
413,904,964
414,903,963
415,902,964
416,899,964
417,901,963
418,902,966
419,905,968
420,906,969
421,906,967
422,906,967
423,907,967
424,905,965
425,903,963
426,902,963
427,901,963
428,902,962
429,901,966
430,903,966
431,903,967
432,905,970
433,906,970
434,905,968
435,905,968
436,903,968
437,904,969
438,903,969
439,906,971
440,903,972
441,906,976
442,909,979
443,911,979
444,914,984
445,918,983
446,920,980
447,921,976
448,921,976
449,921,970
450,924,968
451,925,963
452,926,963
453,926,965
454,929,968
455,930,970
456,933,972
457,937,970
458,932,969
459,930,968
460,927,970
461,927,966
462,928,966
463,928,966
464,926,967
465,928,966
466,928,968
467,926,967
468,928,970
469,924,968
470,919,965
471,915,964
472,912,964
473,907,963
474,904,962
475,902,962
476,901,963
477,900,964
478,903,966
479,904,964
480,905,969
481,905,967
482,903,965
483,903,964
484,902,965
485,901,964
486,898,963
487,898,961
488,899,962
489,899,963
490,900,963
491,901,967
492,903,969
493,901,969
494,901,965
495,902,966
496,905,965
497,903,964
498,903,963
499,903,963
500,905,968
501,904,970
502,907,974
503,909,978
504,914,978
505,915,976
506,916,971
507,920,962
508,919,952
509,923,937
510,931,921
511,944,905
512,970,892
513,1007,883
514,1055,878
515,1116,883
516,1189,894
517,1264,908
518,1321,926
519,1346,944
520,1322,958
521,1243,967
522,1115,967
523,987,965
524,859,961
525,768,957
526,750,954
527,778,958
528,825,963
529,875,971
530,917,976
531,939,982
532,944,978
533,939,979
534,930,975
535,921,974
536,915,975
537,913,973
538,909,976
539,911,976
540,918,978
541,920,979
542,921,977
543,921,977
544,918,975
545,917,973
546,918,971
547,918,972
548,918,973
549,920,975
550,919,975
551,919,975
552,923,980
553,924,979
554,923,979
555,923,976
556,922,973
557,920,973
558,921,971
559,919,970
560,919,972
561,920,974
562,923,974
563,925,977
564,925,977
565,927,975
566,927,974
567,926,973
568,925,973
569,923,971
570,922,970
571,921,971
572,922,972
573,920,972
574,924,975
575,923,974
576,927,976
577,927,975
578,929,973
579,927,975
580,927,974
581,926,971
582,922,970
583,922,971
584,922,970
585,922,972
586,923,972
587,925,975
588,929,973
589,930,974
590,931,974
591,931,972
592,929,970
593,929,969
594,926,969
595,923,968
596,925,970
597,926,970
598,926,972
599,925,972
600,929,973
601,934,974
602,928,971
603,931,970
604,931,970
605,930,969
606,927,967
607,928,965
608,928,966
609,926,967
610,931,969
611,929,970
612,932,972
613,935,972
614,935,969
615,937,969
616,936,968
617,935,965
618,938,967
619,937,965
620,937,966
621,937,966
622,938,968
623,941,969
624,941,970
625,942,970
626,942,966
627,943,968
628,941,964
629,941,963
630,943,962
631,941,962
632,941,962
633,939,963
634,940,965
635,941,966
636,944,968
637,946,967
638,947,965
639,947,966
640,946,964
641,944,966
642,941,961
643,941,962
644,939,963
645,942,966
646,941,966
647,942,967
648,944,968
649,946,970
650,948,967
651,944,968
652,946,965
653,944,967
654,942,964
655,939,968
656,936,969
657,936,969
658,935,972
659,934,971
660,933,973
661,932,975
662,929,975
663,925,974
664,923,975
665,921,971
666,918,971
667,913,971
668,911,973
669,910,974
670,908,977
671,906,975
672,903,976
673,905,979
674,906,976
675,904,975
676,903,975
677,902,973
678,900,972
679,898,972
680,897,973
681,895,975
682,896,976
683,896,976
684,898,979
685,899,979
686,901,976
687,902,975
688,900,973
689,901,974
690,899,972
691,897,972
692,898,973
693,898,975
694,899,974
695,903,976
696,904,975
697,908,977
698,907,973
699,907,974
700,908,973
701,906,970
702,903,970
703,903,970
704,903,970
705,903,974
706,904,973
707,904,976
708,909,976
709,909,976
710,908,974
711,908,972
712,907,971
713,908,971
714,905,970
715,904,968
716,903,968
717,904,972
718,904,971
719,904,972
720,905,972
721,905,974
722,903,973
723,905,972
724,904,971
725,900,969
726,899,969
727,902,967
728,901,969
729,900,969
730,901,972
731,901,972
732,900,972
733,904,972
734,904,974
735,903,973
736,902,970
737,899,970
738,895,968
739,892,967
740,895,967
741,896,969
742,896,969
743,896,972
744,898,973
745,899,973
746,899,972
747,898,972
748,896,971
749,895,967
750,892,967
751,893,968
752,894,968
753,894,968
754,894,969
755,895,973
756,897,971
757,895,972
758,895,969
759,895,968
760,895,969
761,895,967
762,892,968
763,892,971
764,892,974
765,893,974
766,892,977
767,894,979
768,897,982
769,901,984
770,901,984
771,902,981
772,904,979
773,903,976
774,906,973
775,905,972
776,908,969
777,912,967
778,916,969
779,919,971
780,924,970
781,928,975
782,928,974
783,924,973
784,924,974
785,921,970
786,920,968
787,918,969
788,919,970
789,920,971
790,920,972
791,922,974
792,920,972
793,922,972
794,920,969
795,917,968
796,916,964
797,911,962
798,904,962
799,902,962
800,896,962
801,897,963
802,894,966
803,895,964
804,897,966
805,897,965
806,897,965
807,895,963
808,896,963
809,890,960
810,891,959
811,890,959
812,891,959
813,889,962
814,891,963
815,891,965
816,893,965
817,895,968
818,895,966
819,894,964
820,892,963
821,892,962
822,890,960
823,890,961
824,888,960
825,888,962
826,891,965
827,892,964
828,895,966
829,897,965
830,899,965
831,898,965
832,898,963
833,898,965
834,898,966
835,900,968
836,904,970
837,904,968
838,904,963
839,908,957
840,915,946
841,924,931
842,937,914
843,964,895
844,995,881
845,1041,872
846,1099,869
847,1167,873
848,1238,887
849,1305,902
850,1351,921
851,1366,936
852,1342,950
853,1275,961
854,1173,965
855,1047,961
856,922,959
857,819,953
858,760,947
859,750,947
860,779,947
861,826,954
862,870,961
863,904,969
864,924,978
865,932,979
866,933,976
867,926,973
868,920,972
869,911,971
870,909,971
871,908,969
872,906,970
873,908,971
874,912,972
875,912,973
876,913,972
877,917,977
878,917,973
879,917,972
880,915,973
881,914,969
882,911,967
883,914,969
884,911,969
885,911,971
886,912,974
887,916,973
888,916,974
889,920,974
890,919,973
891,916,971
892,918,969
893,913,967
894,914,967
895,915,966
896,915,967
897,914,970
898,916,968
899,918,969
900,918,971
901,918,972
902,920,971
903,920,969
904,918,967
905,918,968
906,918,965
907,919,964
908,918,966
909,916,966
910,915,969
911,919,968
912,922,970
913,922,969
914,918,967
915,921,966
916,921,967
917,921,967
918,921,966
919,919,963
920,921,963
921,919,965
922,923,968
923,924,966
924,925,967
925,928,971
926,928,971
927,926,969
928,925,966
929,925,966
930,925,964
931,923,964
932,924,965
933,922,964
934,925,968
935,927,969
936,928,969
937,930,971
938,930,970
939,931,967
940,931,964
941,930,964
942,929,964
943,931,960
944,930,962
945,932,965
946,934,965
947,935,968
948,935,967
949,939,968
950,939,968
951,939,966
952,937,964
953,938,963
954,935,963
955,939,964
956,939,963
957,941,961
958,941,964
959,942,963
960,945,965
961,949,967
962,948,965
963,949,964
964,948,961
965,950,960
966,947,961
967,948,959
968,945,961
969,946,962
970,947,961
971,948,964
972,948,964
973,951,964
974,952,963
975,952,963
976,949,959
977,950,960
978,948,958
979,945,958
980,947,958
981,946,959
982,945,960
983,944,964
984,942,964
985,942,966
986,941,963
987,933,966
988,929,963
989,927,964
990,924,963
991,922,961
992,918,963
993,914,966
994,913,968
995,913,967
996,908,971
997,910,972
998,908,970
999,904,969
1000,903,967
1001,897,965
1002,895,965
1003,895,966
1004,892,965
1005,894,969
1006,894,970
1007,893,971
1008,897,970
1009,897,970
1010,895,970
1011,893,967
1012,892,967
1013,894,964
1014,890,963
1015,892,962
1016,893,966
1017,892,967
1018,894,968
1019,893,970
1020,895,971
1021,897,970
1022,898,969
1023,899,967
1024,898,967
1025,897,966
1026,897,963
1027,898,966
1028,898,966
1029,898,967
1030,902,968
1031,901,967
1032,902,971
1033,905,968
1034,906,966
1035,906,967
1036,904,966
1037,905,962
1038,904,962
1039,903,962
1040,903,964
1041,903,965
1042,905,964
1043,906,966
1044,908,967
1045,907,967
1046,908,966
1047,906,963
1048,904,961
1049,905,963
1050,903,960
1051,902,959
1052,903,963
1053,902,962
1054,902,965
1055,905,965
1056,906,968
1057,904,965
1058,903,962
1059,902,962
1060,899,961
1061,901,958
1062,898,958
1063,897,961
1064,897,961
1065,898,963
1066,900,964
1067,898,964
1068,901,967
1069,900,964
1070,902,963
1071,901,961
1072,899,960
1073,899,959
1074,895,961
1075,891,958
1076,895,961
1077,896,959
1078,896,959
1079,898,963
1080,899,966
1081,900,964
1082,901,962
1083,897,961
1084,898,960
1085,896,958
1086,896,957
1087,894,959
1088,894,958
1089,897,962
1090,896,961
1091,897,963
1092,896,966
1093,898,962
1094,898,963
1095,898,961
1096,896,959
1097,895,956
1098,894,958
1099,894,958
1100,892,959
1101,893,961
1102,893,961
1103,896,964
1104,895,963
1105,897,961
1106,897,960
1107,896,960
1108,894,958
1109,893,958
1110,894,957
1111,893,958
1112,896,957
1113,892,957
1114,892,961
1115,896,961
1116,899,964
1117,898,960
1118,898,961
1119,897,960
1120,892,959
1121,896,958
1122,893,957
1123,895,960
1124,897,963
1125,898,967
1126,896,968
1127,902,969
1128,902,973
1129,903,973
1130,906,973
1131,910,971
1132,911,971
1133,908,968
1134,908,964
1135,911,964
1136,914,965
1137,914,963
1138,917,965
1139,922,962
1140,923,962
1141,925,962
1142,926,962
1143,927,961
1144,926,961
1145,923,960
1146,923,957
1147,918,959
1148,918,961
1149,918,962
1150,918,962
1151,921,966
1152,924,965
1153,924,964
1154,924,963
1155,922,961
1156,918,958
1157,916,956
1158,911,954
1159,908,955
1160,906,956
1161,904,959
1162,900,957
1163,902,959
1164,902,960
1165,903,958
1166,901,959
1167,902,955
1168,899,954
1169,898,955
1170,896,952
1171,896,953
1172,896,954
1173,898,956
1174,898,958
1175,896,959
1176,899,960
1177,900,959
1178,899,956
1179,898,956
1180,897,956
1181,897,956
1182,894,954
1183,897,954
1184,895,955
1185,897,958
1186,897,958
1187,901,961
1188,902,962
1189,902,961
1190,904,960
1191,905,958
1192,903,956
1193,905,956
1194,903,960
1195,905,961
1196,906,964
1197,907,969
1198,909,970
1199,915,971
1200,918,966
1201,920,951
1202,925,940
1203,935,922
1204,951,902
1205,977,882
1206,1017,870
1207,1069,861
1208,1139,862
1209,1214,871
1210,1285,883
1211,1343,901
1212,1373,918
1213,1363,932
1214,1310,941
1215,1216,949
1216,1092,948
1217,968,948
1218,858,944
1219,780,941
1220,749,939
1221,760,941
1222,800,947
1223,844,954
1224,884,963
1225,914,969
1226,929,973
1227,935,975
1228,935,971
1229,928,968
1230,922,967
1231,915,967
1232,914,968
1233,914,971
1234,915,973
1235,917,973
1236,919,972
1237,922,972
1238,923,973
1239,921,971
1240,920,970
1241,919,966
1242,918,968
1243,917,969
1244,918,971
1245,918,970
1246,921,971
1247,921,972
1248,923,974
1249,923,972
1250,924,971
1251,924,968
1252,920,968
1253,921,967
1254,920,968
1255,917,965
1256,918,968
1257,921,968
1258,923,974
1259,924,973
1260,924,975
1261,925,971
1262,925,970
1263,925,969
1264,922,968
1265,923,967
1266,921,964
1267,921,966
1268,921,968
1269,921,970
1270,924,970
1271,925,971
1272,926,973
1273,927,972
1274,927,971
1275,925,968
1276,925,969
1277,923,965
1278,920,966
1279,922,967
1280,920,967
1281,922,965
1282,924,968
1283,926,970
1284,926,972
1285,924,971
1286,928,967
1287,928,969
1288,928,966
1289,928,965
1290,926,963
1291,924,964
1292,925,967
1293,926,969
1294,928,970
1295,930,970
1296,932,971
1297,934,969
1298,933,968
1299,934,966
1300,934,965
1301,930,965
1302,929,963
1303,929,963
1304,931,963
1305,932,968
1306,933,968
1307,938,972
1308,939,970
1309,941,970
1310,941,970
1311,939,968
1312,939,967
1313,939,963
1314,938,964
1315,939,964
1316,938,965
1317,941,967
1318,941,969
1319,943,969
1320,943,970
1321,945,970
1322,946,970
1323,945,966
1324,944,964
1325,945,964
1326,943,963
1327,943,963
1328,943,965
1329,941,967
1330,944,964
1331,948,967
1332,950,968
1333,950,968
1334,948,964
1335,948,965
1336,948,964
1337,950,961
1338,948,959
1339,948,960
1340,950,962
1341,947,961
1342,948,965
1343,950,967
1344,952,969
1345,950,965
1346,951,966
1347,947,965
1348,944,964
1349,937,961
1350,935,963
1351,932,964
1352,929,967
1353,926,966
1354,926,968
1355,923,969
1356,922,973
1357,922,971
1358,919,972
1359,917,971
1360,913,969
1361,910,967
1362,909,967
1363,905,968
1364,906,970
1365,903,970
1366,904,973
1367,904,972
1368,901,975
1369,906,974
1370,904,971
1371,905,969
1372,904,971
1373,900,971
1374,900,970
1375,900,970
1376,902,971
1377,902,973
1378,904,972
1379,903,974
1380,905,975
1381,906,973
1382,907,974
1383,907,971
1384,906,971
1385,906,971
1386,905,972
1387,902,969
1388,904,970
1389,905,973
1390,907,973
1391,908,975
1392,910,973
1393,909,975
1394,909,974
1395,911,972
1396,908,971
1397,909,969
1398,909,969
1399,909,968
1400,910,972
1401,907,972
1402,913,971
1403,912,975
1404,913,975
1405,914,974
1406,912,972
1407,913,970
1408,913,969
1409,911,968
1410,909,968
1411,912,967
1412,911,967
1413,912,969
1414,911,971
1415,913,971
1416,913,972
1417,914,971
1418,914,970
1419,913,970
1420,911,968
1421,910,967
1422,908,965
1423,907,965
1424,907,968
1425,904,967
1426,903,967
1427,906,968
1428,907,970
1429,906,970
1430,907,967
1431,906,968
1432,906,967
1433,905,966
1434,903,966
1435,900,964
1436,903,966
1437,901,968
1438,903,968
1439,904,970
1440,907,972
1441,905,971
1442,904,967
1443,905,968
1444,903,967
1445,900,964
1446,900,964
1447,899,964
1448,900,965
1449,900,966
1450,901,967
1451,903,968
1452,903,970
1453,903,968
1454,903,965
1455,902,965
1456,902,966
1457,901,964
1458,901,963
1459,898,963
1460,897,965
1461,897,964
1462,900,966
1463,902,969
1464,903,971
1465,904,969
1466,902,967
1467,903,965
1468,900,966
1469,899,964
1470,899,964
1471,898,965
1472,899,963
1473,898,966
1474,899,969
1475,903,968
1476,902,970
1477,904,970
1478,902,970
1479,904,967
1480,900,966
1481,902,965
1482,899,965
1483,900,964
1484,901,965
1485,900,966
1486,900,968
1487,902,968
1488,904,970
1489,902,969
1490,905,970
1491,904,966
1492,902,963
1493,902,966
1494,900,963
1495,898,963
1496,901,963
1497,898,965
1498,899,967
1499,900,966
1500,901,970
1501,903,967
1502,904,967
1503,905,966
1504,901,966
1505,901,965
1506,900,963
1507,901,963
1508,900,968
1509,900,967
1510,901,969
1511,903,969
1512,904,971
1513,905,969
1514,902,967
1515,901,966
1516,902,965
1517,900,966
1518,899,964
1519,897,963
1520,900,966
1521,903,967
1522,904,969
1523,902,971
1524,904,972
1525,904,970
1526,903,970
1527,905,968
1528,901,967
1529,900,966
1530,899,966
1531,899,967
1532,902,965
1533,902,969
1534,904,971
1535,904,971
1536,906,973
1537,906,971
1538,905,970
1539,905,971
1540,903,969
1541,901,968
1542,899,965
1543,899,968
1544,897,971
1545,900,973
1546,901,975
1547,904,977
1548,906,980
1549,908,981
1550,907,983
1551,910,983
1552,911,982
1553,908,981
1554,911,980
1555,914,979
1556,916,978
1557,918,977
1558,924,977
1559,927,973
1560,928,973
1561,932,972
1562,931,973
1563,932,972
1564,932,971
1565,930,973
1566,926,971
1567,924,970
1568,926,970
1569,925,972
1570,927,973
1571,927,974
1572,930,977
1573,932,978
1574,930,972
1575,930,973
1576,924,971
1577,921,967
1578,915,966
1579,912,966
1580,909,968
1581,908,967
1582,906,969
1583,907,970
1584,909,971
1585,910,972
1586,908,970
1587,906,969
1588,907,968
1589,905,968
1590,902,965
1591,900,965
1592,898,967
1593,900,967
1594,901,970
1595,900,972
1596,901,972
1597,906,973
1598,906,968
1599,906,967
1600,904,966
1601,902,967
1602,899,964
1603,900,966
1604,898,967
1605,904,970
1606,904,970
1607,903,971
1608,906,973
1609,908,972
1610,905,972
1611,907,971
1612,908,970
1613,909,972
1614,908,975
1615,910,977
1616,913,978
1617,914,976
1618,917,974
1619,920,967
1620,923,957
1621,931,943
1622,941,925
1623,958,907
1624,984,889
1625,1021,877
1626,1069,872
1627,1137,877
1628,1212,892
1629,1283,911
1630,1333,931
1631,1340,953
1632,1288,966
1633,1181,974
1634,1053,970
1635,925,965
1636,797,955
1637,754,953
1638,762,956
1639,804,963
1640,856,972
1641,905,981
1642,935,986
1643,948,988
1644,948,986
1645,938,983
1646,930,986
1647,921,984
1648,915,980
1649,915,981
1650,915,980
1651,916,981
1652,919,982
1653,919,982
1654,922,985
1655,920,985
1656,921,987
1657,923,985
1658,923,984
1659,921,984
1660,921,984
1661,922,981
1662,920,980
1663,919,979
1664,920,981
1665,921,982
1666,922,985
1667,923,986
1668,924,986
1669,927,986
1670,926,984
1671,926,984
1672,926,982
1673,924,979
1674,922,983
1675,921,981
1676,922,982
1677,923,983
1678,924,983
1679,923,984
1680,924,985
1681,924,984
1682,925,983
1683,922,982
1684,923,980
1685,920,978
1686,920,979
1687,923,978
1688,924,978
1689,924,980
1690,927,981
1691,926,984
1692,929,982
1693,926,981
1694,931,981
1695,928,979
1696,927,980
1697,925,977
1698,924,978
1699,924,975
1700,922,978
1701,924,978
1702,925,980
1703,925,981
1704,928,984
1705,930,982
1706,933,980
1707,930,978
1708,930,979
1709,929,974
1710,930,976
1711,928,976
1712,927,977
1713,931,978
1714,930,977
1715,933,979
1716,934,982
1717,937,980
1718,934,978
1719,934,979
1720,935,976
1721,932,976
1722,934,974
1723,933,975
1724,934,975
1725,935,976
1726,936,979
1727,935,979
1728,939,980
1729,939,981
1730,942,978
1731,938,976
1732,938,976
1733,938,973
1734,940,972
1735,939,971
1736,938,974
1737,939,974
1738,939,975
1739,938,976
1740,940,977
1741,943,976
1742,942,976
1743,940,975
1744,940,974
1745,938,972
1746,937,972
1747,935,970
1748,935,972
1749,935,973
1750,935,976
1751,935,976
1752,938,978
1753,938,976
1754,939,973
1755,939,976
1756,940,972
1757,938,972
1758,940,971
1759,938,971
1760,938,973
1761,937,975
1762,938,975
1763,939,978
1764,939,980
1765,938,980
1766,934,979
1767,932,979
1768,930,978
1769,925,977
1770,924,977
1771,920,978
1772,917,981
1773,917,980
1774,913,982
1775,910,985
1776,911,988
1777,912,986
1778,911,984
1779,909,984
1780,907,984
1781,906,983
1782,903,982
1783,901,982
1784,903,980
1785,900,983
1786,900,985
1787,901,986
1788,905,987
1789,905,988
1790,904,986
1791,904,986
1792,903,982
1793,899,982
1794,898,980
1795,898,982
1796,901,984
1797,901,983
1798,901,985
1799,902,987
1800,903,985
1801,908,988
1802,908,986
1803,906,984
1804,904,984
1805,904,982
1806,905,980
1807,905,981
1808,906,984
1809,904,982
1810,906,986
1811,907,985
1812,907,987
1813,912,985
1814,908,984
1815,910,985
1816,908,985
1817,906,983
1818,904,980
1819,905,981
1820,905,979
1821,905,983
1822,907,983
1823,910,984
1824,911,987
1825,911,986
1826,911,985
1827,909,984
1828,911,981
1829,910,980
1830,907,979
1831,905,979
1832,903,980
1833,903,979
1834,907,982
1835,905,983
1836,907,984
1837,907,986
1838,907,982
1839,904,983
1840,906,982
1841,905,980
1842,903,980
1843,900,978
1844,900,979
1845,899,980
1846,898,982
1847,900,981
1848,904,984
1849,904,981
1850,903,986
1851,902,984
1852,900,980
1853,898,980
1854,897,977
1855,893,976
1856,897,980
1857,895,980
1858,897,982
1859,895,985
1860,895,984
1861,896,983
1862,900,982
1863,898,981
1864,897,979
1865,896,979
1866,895,979
1867,895,976
1868,893,978
1869,894,980
1870,895,983
1871,894,982
1872,896,982
1873,897,985
1874,898,984
1875,897,981
1876,896,980
1877,895,978
1878,892,977
1879,892,978
1880,893,979
1881,893,980
1882,894,981
1883,895,982
1884,897,985
1885,898,984
1886,898,984
1887,895,982
1888,897,981
1889,893,979
1890,890,981
1891,890,980
1892,888,981
1893,893,984
1894,891,987
1895,893,990
1896,895,993
1897,898,993
1898,898,990
1899,900,991
1900,900,991
1901,898,993
1902,899,990
1903,901,989
1904,902,992
1905,904,989
1906,908,987
1907,911,987
1908,912,984
1909,915,987
1910,917,983
1911,919,983
1912,921,982
1913,920,982
1914,919,982
1915,919,981
1916,916,981
1917,914,982
1918,914,982
1919,916,985
1920,913,985
1921,918,988
1922,918,984
1923,916,981
1924,917,980
1925,913,979
1926,908,977
1927,903,977
1928,899,974
1929,898,974
1930,896,977
1931,894,980
1932,897,978
1933,897,979
1934,895,979
1935,899,979
1936,897,977
1937,894,976
1938,891,975
1939,891,973
1940,890,976
1941,890,976
1942,890,979
1943,890,981
1944,893,981
1945,891,982
1946,894,980
1947,895,979
1948,891,980
1949,889,975
1950,892,975
1951,889,977
1952,888,979
1953,888,978
1954,891,978
1955,891,980
1956,894,981
1957,897,981
1958,897,980
1959,899,982
1960,898,980
1961,898,982
1962,899,983
1963,898,984
1964,902,984
1965,902,980
1966,902,973
1967,909,965
1968,916,952
1969,930,939
1970,947,919
1971,977,905
1972,1018,897
1973,1080,894
1974,1148,901
1975,1222,913
1976,1291,929
1977,1341,946
1978,1358,962
1979,1335,975
1980,1266,986
1981,1157,990
1982,1029,987
1983,901,982
1984,790,975
1985,744,972
1986,751,969
1987,790,970
1988,840,977
1989,884,980
1990,916,988
1991,933,993
1992,935,993
1993,930,993
1994,921,991
1995,913,990
1996,907,988
1997,905,987
1998,905,984
1999,907,984
2000,905,986
2001,911,987
2002,913,988
2003,914,988
2004,915,990
2005,916,989
2006,914,988
2007,914,988
2008,914,986
2009,911,985
2010,912,985
2011,909,982
2012,910,985
2013,909,986
2014,911,985
2015,913,985
2016,914,988
2017,916,989
2018,919,987
2019,917,987
2020,914,984
2021,916,984
2022,916,984
2023,914,982
2024,914,982
2025,915,984
2026,915,985
2027,916,986
2028,918,986
2029,920,987
2030,920,985
2031,919,985
2032,916,984
2033,916,980
2034,914,980
2035,913,981
2036,912,982
2037,914,981
2038,912,982
2039,914,983
2040,917,985
2041,919,984
2042,920,982
2043,918,983
2044,918,981
2045,917,980
2046,918,979
2047,915,980
2048,917,980
2049,916,980
2050,918,979
2051,920,983
2052,922,984
2053,922,985
2054,923,982
2055,923,982
2056,922,981
2057,920,979
2058,920,977
2059,919,978
2060,918,978
2061,920,979
2062,923,980
2063,921,981
2064,922,982
2065,924,982
2066,925,980
2067,925,978
2068,924,979
2069,925,976
2070,924,975
2071,924,977
2072,924,978
2073,924,977
2074,927,979
2075,928,980
2076,930,980
2077,932,981
2078,933,978
2079,932,978
2080,931,977
2081,931,974
2082,931,974
2083,929,974
2084,931,974
2085,930,977
2086,932,976
2087,935,977
2088,936,978
2089,937,978
2090,935,976
2091,938,976
2092,936,976
2093,931,972
2094,932,973
2095,933,971
2096,931,974
2097,933,974
2098,933,975
2099,933,976
2100,936,976
2101,936,978
2102,936,975
2103,933,976
2104,930,977
2105,932,975
2106,931,974
2107,930,972
2108,926,976
2109,925,977
2110,924,978
2111,923,981
2112,923,982
2113,925,980
2114,921,982
2115,917,980
2116,916,981
2117,913,980
2118,908,979
2119,905,978
2120,905,983
2121,900,981
2122,899,983
2123,899,985
2124,897,983
2125,899,985
2126,897,986
2127,896,984
2128,894,982
2129,894,982
