'sample #','MLII','V1'
189,995,1030
190,1000,1030
191,1003,1033
192,1005,1032
193,1007,1029
194,1008,1028
195,1008,1024
196,1008,1024
197,1007,1024
198,1008,1024
199,1005,1024
200,1009,1022
201,1010,1019
202,1011,1023
203,1015,1024
204,1019,1022
205,1019,1022
206,1020,1019
207,1020,1017
208,1018,1018
209,1017,1016
210,1018,1017
211,1017,1015
212,1017,1015
213,1017,1016
214,1017,1020
215,1018,1022
216,1019,1019
217,1022,1018
218,1022,1018
219,1020,1020
220,1017,1022
221,1018,1024
222,1019,1023
223,1022,1024
224,1024,1025
225,1028,1032
226,1032,1038
227,1037,1041
228,1037,1043
229,1036,1043
230,1035,1046
231,1039,1048
232,1038,1051
233,1036,1050
234,1035,1049
235,1033,1046
236,1031,1047
237,1033,1051
238,1032,1055
239,1033,1054
240,1032,1053
241,1033,1049
242,1033,1051
243,1030,1054
244,1028,1055
245,1030,1056
246,1028,1056
247,1029,1052
248,1030,1055
249,1030,1055
250,1031,1059
251,1031,1060
252,1030,1056
253,1030,1053
254,1031,1051
255,1031,1052
256,1030,1054
257,1030,1052
258,1030,1052
259,1029,1050
260,1030,1051
261,1030,1057
262,1031,1057
263,1032,1059
264,1032,1057
265,1033,1056
266,1033,1050
267,1030,1049
268,1030,1052
269,1027,1050
270,1033,1050
271,1033,1051
272,1035,1051
273,1033,1053
274,1035,1058
275,1036,1059
276,1035,1057
277,1035,1054
278,1036,1050
279,1033,1046
280,1034,1051
281,1031,1052
282,1032,1052
283,1034,1050
284,1035,1048
285,1036,1051
286,1038,1054
287,1040,1059
288,1038,1060
289,1038,1057
290,1033,1051
291,1033,1049
292,1031,1051
293,1031,1050
294,1031,1053
295,1033,1050
296,1034,1050
297,1033,1050
298,1035,1054
299,1036,1057
300,1037,1057
301,1035,1055
302,1038,1051
303,1037,1051
304,1035,1055
305,1035,1058
306,1036,1062
307,1040,1059
308,1044,1062
309,1046,1063
310,1050,1066
311,1050,1070
312,1052,1068
313,1058,1065
314,1060,1061
315,1063,1059
316,1063,1058
317,1065,1061
318,1067,1057
319,1066,1057
320,1066,1054
321,1066,1055
322,1067,1059
323,1067,1059
324,1068,1060
325,1068,1055
326,1065,1048
327,1060,1043
328,1054,1041
329,1049,1044
330,1042,1047
331,1038,1047
332,1037,1047
333,1033,1052
334,1032,1055
335,1032,1055
336,1032,1055
337,1028,1050
338,1027,1046
339,1026,1042
340,1026,1040
341,1022,1044
342,1023,1047
343,1022,1045
344,1020,1044
345,1020,1046
346,1020,1046
347,1022,1048
348,1021,1049
349,1022,1047
350,1022,1045
351,1020,1040
352,1016,1039
353,1017,1038
354,1012,1041
355,1011,1039
356,1016,1041
357,1028,1043
358,1047,1046
359,1072,1045
360,1103,1043
361,1144,1039
362,1195,1035
363,1246,1036
364,1298,1049
365,1342,1067
366,1371,1094
367,1378,1119
368,1352,1141
369,1306,1150
370,1242,1146
371,1172,1131
372,1109,1100
373,1059,1067
374,1022,1036
375,1005,1015
376,1002,1013
377,1004,1017
378,1012,1031
379,1019,1040
380,1022,1045
381,1017,1045
382,1013,1046
383,1009,1047
384,1002,1044
385,1000,1042
386,999,1039
387,1000,1036
388,1000,1038
389,1000,1041
390,996,1044
391,999,1042
392,999,1039
393,999,1039
394,1000,1042
395,1000,1045
396,1001,1047
397,1001,1044
398,1002,1039
399,997,1038
400,997,1036
401,995,1038
402,996,1037
403,998,1035
404,1000,1038
405,1000,1038
406,1000,1041
407,1002,1040
408,1003,1039
409,1003,1035
410,1001,1033
411,1001,1033
412,999,1034
413,999,1037
414,1001,1036
415,1002,1036
416,1004,1034
417,1005,1036
418,1007,1040
419,1009,1038
420,1010,1035
421,1011,1031
422,1008,1030
423,1005,1027
424,1005,1031
425,1005,1031
426,1006,1027
427,1008,1024
428,1008,1026
429,1012,1027
430,1012,1027
431,1018,1026
432,1018,1024
433,1019,1020
434,1017,1021
435,1017,1023
436,1013,1022
437,1015,1018
438,1014,1012
439,1016,1012
440,1018,1016
441,1020,1019
442,1024,1020
443,1026,1019
444,1025,1014
445,1025,1013
446,1021,1014
447,1019,1014
448,1019,1012
449,1017,1010
450,1019,1009
451,1020,1011
452,1018,1014
453,1020,1020
454,1024,1021
455,1026,1022
456,1025,1021
457,1024,1022
458,1025,1025
459,1023,1028
460,1024,1028
461,1024,1028
462,1027,1028
463,1027,1034
464,1028,1040
465,1032,1046
466,1036,1050
467,1038,1048
468,1038,1047
469,1038,1046
470,1034,1046
471,1031,1048
472,1029,1047
473,1028,1044
474,1030,1046
475,1027,1045
476,1027,1047
477,1028,1052
478,1030,1056
479,1031,1056
480,1031,1054
481,1032,1052
482,1033,1049
483,1029,1051
484,1029,1052
485,1027,1051
486,1026,1047
487,1024,1043
488,1023,1045
489,1023,1050
490,1023,1053
491,1025,1055
492,1028,1051
493,1030,1048
494,1033,1048
495,1030,1050
496,1030,1048
497,1026,1048
498,1023,1046
499,1023,1045
500,1025,1047
501,1025,1050
502,1026,1054
503,1028,1055
504,1030,1051
505,1029,1050
506,1029,1047
507,1029,1048
508,1029,1051
509,1025,1049
510,1029,1047
511,1028,1044
512,1029,1045
513,1029,1045
514,1030,1052
515,1032,1055
516,1028,1053
517,1030,1051
518,1030,1048
519,1031,1047
520,1031,1049
521,1031,1053
522,1032,1050
523,1032,1049
524,1031,1049
525,1032,1052
526,1031,1055
527,1031,1054
528,1030,1054
529,1030,1048
530,1031,1046
531,1029,1042
532,1028,1045
533,1026,1047
534,1029,1049
535,1027,1049
536,1031,1049
537,1032,1048
538,1029,1054
539,1030,1056
540,1033,1056
541,1035,1055
542,1036,1054
543,1035,1056
544,1034,1058
545,1036,1058
546,1038,1059
547,1041,1059
548,1046,1059
549,1048,1059
550,1052,1061
551,1056,1063
552,1057,1063
553,1062,1061
554,1065,1057
555,1065,1051
556,1064,1048
557,1059,1049
558,1055,1052
559,1055,1054
560,1057,1052
561,1060,1049
562,1063,1050
563,1066,1050
564,1062,1052
565,1058,1052
566,1055,1046
567,1047,1040
568,1043,1039
569,1035,1040
570,1031,1046
571,1027,1051
572,1027,1050
573,1025,1047
574,1023,1045
575,1024,1042
576,1019,1042
577,1017,1045
578,1016,1045
579,1016,1044
580,1014,1038
581,1011,1035
582,1008,1041
583,1006,1044
584,1008,1045
585,1009,1047
586,1008,1043
587,1011,1045
588,1012,1044
589,1010,1048
590,1010,1045
591,1010,1040
592,1009,1037
593,1003,1032
594,1002,1032
595,1002,1036
596,1009,1043
597,1025,1044
598,1047,1042
599,1075,1034
600,1111,1031
601,1155,1031
602,1205,1033
603,1259,1042
604,1312,1051
605,1353,1070
606,1373,1091
607,1362,1117
608,1328,1138
609,1273,1144
610,1207,1137
611,1139,1110
612,1078,1077
613,1033,1050
614,1006,1025
615,994,1012
616,993,1009
617,1000,1015
618,1005,1027
619,1008,1037
620,1007,1049
621,1004,1045
622,1000,1045
623,996,1041
624,992,1041
625,990,1042
626,988,1046
627,989,1040
628,991,1036
629,991,1035
630,987,1038
631,988,1040
632,989,1045
633,989,1043
634,990,1041
635,991,1040
636,989,1039
637,989,1043
638,987,1042
639,987,1038
640,987,1033
641,988,1035
642,988,1037
643,989,1035
644,992,1039
645,993,1039
646,992,1039
647,995,1037
648,994,1041
649,991,1043
650,992,1041
651,993,1036
652,989,1032
653,989,1029
654,991,1031
655,991,1035
656,992,1036
657,995,1036
658,999,1034
659,999,1035
660,999,1033
661,996,1035
662,997,1031
663,997,1025
664,997,1023
665,996,1023
666,996,1025
667,999,1027
668,1002,1026
669,1001,1025
670,1004,1024
671,1005,1024
672,1005,1027
673,1004,1027
674,1006,1020
675,1005,1016
676,1006,1011
677,1005,1011
678,1004,1013
679,1005,1016
680,1008,1017
681,1013,1016
682,1016,1014
683,1018,1019
684,1019,1020
685,1019,1021
686,1017,1017
687,1016,1014
688,1014,1008
689,1013,1012
690,1010,1014
691,1011,1019
692,1014,1016
693,1016,1015
694,1019,1015
695,1019,1019
696,1023,1020
697,1020,1022
698,1022,1022
699,1021,1022
700,1021,1027
701,1020,1030
702,1021,1034
703,1021,1036
704,1024,1037
705,1027,1038
706,1027,1046
707,1030,1050
708,1030,1052
709,1029,1051
710,1027,1048
711,1025,1042
712,1023,1047
713,1020,1049
714,1018,1050
715,1018,1051
716,1020,1048
717,1019,1047
718,1021,1051
719,1020,1053
720,1021,1052
721,1021,1049
722,1020,1047
723,1017,1046
724,1015,1046
725,1015,1048
726,1012,1049
727,1011,1048
728,1012,1047
729,1012,1051
730,1015,1055
731,1018,1057
732,1020,1054
733,1022,1051
734,1021,1047
735,1018,1047
736,1017,1048
737,1014,1045
738,1014,1044
739,1013,1045
740,1015,1048
741,1016,1051
742,1018,1053
743,1020,1053
744,1021,1048
745,1021,1048
746,1021,1050
747,1020,1051
748,1017,1048
749,1016,1045
750,1015,1042
751,1015,1046
752,1017,1048
753,1018,1053
754,1020,1055
755,1023,1053
756,1025,1053
757,1023,1051
758,1024,1050
759,1021,1049
760,1018,1048
761,1017,1044
762,1017,1043
763,1018,1044
764,1014,1046
765,1015,1053
766,1013,1056
767,1016,1055
768,1017,1052
769,1018,1050
770,1018,1050
771,1019,1052
772,1018,1054
773,1017,1049
774,1017,1046
775,1018,1045
776,1021,1048
777,1021,1052
778,1023,1057
779,1028,1061
780,1032,1056
781,1033,1059
782,1034,1058
783,1033,1060
784,1033,1061
785,1034,1060
786,1037,1059
787,1041,1057
788,1043,1059
789,1045,1059
790,1049,1061
791,1050,1061
792,1053,1056
793,1049,1051
794,1046,1052
795,1048,1050
796,1047,1051
797,1048,1051
798,1048,1048
799,1045,1045
800,1042,1042
801,1038,1046
802,1031,1046
803,1029,1048
804,1024,1047
805,1022,1048
806,1020,1045
807,1016,1049
808,1012,1050
809,1009,1049
810,1006,1047
811,1006,1044
812,1005,1043
813,1004,1044
814,1003,1044
815,1004,1050
816,1004,1047
817,1004,1045
818,1004,1041
819,1001,1038
820,1000,1038
821,998,1043
822,998,1044
823,999,1042
824,1001,1042
825,1003,1043
826,1002,1045
827,1002,1048
828,998,1047
829,995,1042
830,998,1039
831,1004,1038
832,1016,1041
833,1035,1042
834,1060,1040
835,1096,1035
836,1139,1028
837,1191,1030
838,1247,1040
839,1299,1058
840,1341,1081
841,1362,1103
842,1360,1122
843,1329,1137
844,1275,1144
845,1214,1138
846,1150,1122
847,1088,1094
848,1041,1062
849,1012,1034
850,997,1016
851,993,1016
852,995,1022
853,1002,1031
854,1007,1037
855,1011,1038
856,1007,1037
857,999,1039
858,991,1041
859,989,1043
860,985,1044
861,983,1044
862,985,1039
863,987,1039
864,988,1042
865,985,1043
866,988,1043
867,989,1039
868,987,1034
869,985,1032
870,984,1031
871,983,1038
872,983,1042
873,984,1042
874,985,1040
875,988,1041
876,986,1040
877,987,1041
878,988,1042
879,988,1039
880,988,1033
881,988,1028
882,987,1029
883,987,1032
884,986,1036
885,984,1038
886,988,1038
887,988,1036
888,988,1034
889,989,1036
890,990,1036
891,988,1034
892,989,1032
893,990,1026
894,990,1027
895,990,1030
896,989,1033
897,990,1031
898,995,1031
899,995,1029
900,994,1025
901,994,1028
902,995,1026
903,996,1027
904,997,1024
905,997,1018
906,999,1020
907,996,1019
908,1000,1023
909,1001,1023
910,1002,1019
911,1006,1019
912,1007,1015
913,1005,1017
914,1005,1018
915,1004,1017
916,1006,1013
917,1002,1008
918,1006,1007
919,1007,1009
920,1008,1011
921,1010,1014
922,1009,1012
923,1014,1008
924,1013,1008
925,1015,1008
926,1014,1008
927,1010,1010
928,1009,1009
929,1010,1003
930,1008,1004
931,1011,1006
932,1010,1011
933,1011,1014
934,1015,1014
935,1017,1014
936,1016,1012
937,1019,1015
938,1019,1022
939,1020,1025
940,1019,1024
941,1016,1024
942,1015,1022
943,1017,1025
944,1018,1033
945,1023,1040
946,1022,1041
947,1026,1043
948,1026,1042
949,1027,1043
950,1028,1042
951,1024,1045
952,1022,1044
953,1022,1039
954,1020,1038
955,1019,1041
956,1018,1043
957,1017,1049
958,1018,1051
959,1022,1048
960,1024,1045
961,1022,1044
962,1022,1045
963,1020,1046
964,1018,1048
965,1018,1048
966,1016,1043
967,1015,1043
968,1017,1044
969,1016,1046
970,1017,1049
971,1018,1046
972,1021,1043
973,1022,1042
974,1022,1045
975,1021,1045
976,1022,1046
977,1019,1042
978,1017,1039
979,1016,1039
980,1015,1043
981,1016,1049
982,1016,1048
983,1018,1048
984,1021,1045
985,1021,1043
986,1019,1043
987,1022,1046
988,1020,1046
989,1018,1042
990,1020,1040
991,1019,1041
992,1019,1044
993,1017,1048
994,1017,1047
995,1017,1047
996,1022,1044
997,1022,1043
998,1022,1048
999,1019,1048
1000,1018,1044
1001,1019,1042
1002,1018,1041
1003,1015,1047
1004,1019,1049
1005,1018,1051
1006,1018,1051
1007,1020,1046
1008,1018,1045
1009,1017,1042
1010,1015,1043
1011,1015,1043
1012,1014,1042
1013,1011,1042
1014,1014,1042
1015,1013,1048
1016,1019,1049
1017,1018,1053
1018,1021,1050
1019,1025,1050
1020,1025,1054
1021,1026,1057
1022,1027,1058
1023,1027,1059
1024,1028,1055
1025,1030,1053
1026,1032,1057
1027,1036,1059
1028,1039,1060
1029,1046,1059
1030,1053,1054
1031,1053,1050
1032,1054,1049
1033,1053,1049
1034,1048,1049
1035,1045,1045
1036,1044,1042
1037,1043,1043
1038,1043,1044
1039,1043,1045
1040,1039,1049
1041,1041,1046
1042,1039,1044
1043,1034,1041
1044,1027,1041
1045,1024,1044
1046,1019,1046
1047,1014,1046
1048,1012,1042
1049,1010,1038
1050,1005,1039
1051,1004,1038
1052,1003,1043
1053,1004,1044
1054,1006,1041
1055,1007,1037
1056,1006,1039
1057,1005,1040
1058,1003,1042
1059,1000,1042
1060,1001,1039
1061,999,1036
1062,998,1036
1063,996,1041
1064,997,1043
1065,999,1047
1066,999,1044
1067,999,1038
1068,996,1034
1069,995,1029
1070,992,1032
1071,990,1035
1072,1000,1038
1073,1012,1038
1074,1030,1033
1075,1053,1029
1076,1086,1024
1077,1128,1026
1078,1179,1031
1079,1234,1037
1080,1287,1050
1081,1329,1071
1082,1353,1090
1083,1354,1113
1084,1325,1136
1085,1276,1143
1086,1215,1142
1087,1150,1125
1088,1091,1097
1089,1044,1068
1090,1013,1042
1091,996,1020
1092,991,1010
1093,994,1007
1094,1000,1016
1095,1006,1026
1096,1007,1038
1097,1006,1042
1098,1002,1043
1099,993,1041
1100,991,1039
1101,987,1039
1102,985,1041
1103,984,1040
1104,985,1037
1105,986,1036
1106,987,1035
1107,985,1039
1108,984,1041
1109,984,1040
1110,984,1039
1111,985,1034
1112,987,1032
1113,987,1035
1114,987,1038
1115,986,1039
1116,988,1038
1117,989,1034
1118,986,1033
1119,983,1031
1120,983,1033
1121,984,1034
1122,986,1034
1123,987,1031
1124,988,1028
1125,991,1031
1126,993,1035
1127,993,1039
1128,993,1036
1129,995,1031
1130,991,1029
1131,991,1027
1132,990,1029
1133,988,1031
1134,989,1033
1135,990,1028
1136,991,1028
1137,991,1027
1138,994,1028
1139,995,1029
1140,996,1029
1141,999,1025
1142,997,1021
1143,998,1018
1144,995,1019
1145,994,1023
1146,995,1027
1147,992,1026
1148,993,1022
1149,996,1018
1150,998,1019
1151,1002,1020
1152,1003,1023
1153,1003,1021
1154,1004,1018
1155,1006,1014
1156,1005,1009
1157,1004,1010
1158,1002,1013
1159,1002,1017
1160,1002,1015
1161,1006,1016
1162,1009,1014
1163,1010,1014
1164,1009,1016
1165,1010,1016
1166,1010,1014
1167,1011,1011
1168,1010,1009
1169,1010,1009
1170,1011,1012
1171,1010,1017
1172,1011,1020
1173,1011,1021
1174,1012,1018
1175,1015,1014
1176,1013,1015
1177,1012,1017
1178,1011,1020
1179,1011,1017
1180,1010,1016
1181,1013,1016
1182,1018,1018
1183,1021,1028
1184,1023,1036
1185,1025,1035
1186,1026,1036
1187,1028,1034
1188,1026,1035
1189,1027,1038
1190,1026,1043
1191,1022,1045
1192,1020,1044
1193,1017,1042
1194,1023,1043
1195,1023,1044
1196,1024,1050
1197,1025,1055
1198,1026,1052
1199,1026,1048
1200,1024,1046
1201,1024,1046
1202,1021,1047
1203,1019,1048
1204,1019,1046
1205,1018,1045
1206,1018,1042
1207,1018,1044
1208,1019,1047
1209,1019,1053
1210,1022,1055
1211,1025,1052
1212,1023,1048
1213,1024,1045
1214,1020,1042
1215,1018,1045
1216,1015,1046
1217,1015,1044
1218,1013,1044
1219,1016,1045
1220,1016,1046
1221,1019,1052
1222,1020,1050
1223,1022,1051
1224,1024,1046
1225,1026,1043
1226,1023,1043
1227,1021,1045
1228,1019,1047
1229,1020,1045
1230,1019,1045
1231,1018,1040
1232,1019,1043
1233,1020,1048
1234,1021,1053
1235,1024,1054
1236,1024,1051
1237,1024,1049
1238,1023,1047
1239,1024,1046
1240,1021,1048
1241,1021,1050
1242,1019,1045
1243,1020,1044
1244,1017,1041
1245,1018,1045
1246,1020,1050
1247,1021,1051
1248,1023,1053
1249,1024,1049
1250,1022,1045
1251,1021,1043
1252,1020,1044
1253,1020,1047
1254,1020,1048
1255,1018,1045
1256,1018,1045
1257,1019,1047
1258,1020,1051
1259,1021,1052
1260,1020,1053
1261,1020,1053
1262,1021,1047
1263,1022,1045
1264,1020,1049
1265,1020,1051
1266,1024,1053
1267,1025,1053
1268,1026,1055
1269,1029,1059
1270,1030,1064
1271,1032,1065
1272,1037,1063
1273,1039,1060
1274,1039,1056
1275,1042,1058
1276,1045,1058
1277,1046,1059
1278,1053,1058
1279,1056,1055
1280,1055,1052
1281,1056,1053
1282,1054,1057
1283,1052,1060
1284,1050,1058
1285,1051,1051
1286,1048,1043
1287,1043,1041
1288,1039,1042
1289,1035,1043
1290,1032,1043
1291,1027,1043
1292,1027,1043
1293,1024,1049
1294,1021,1053
1295,1020,1056
1296,1015,1053
1297,1013,1048
1298,1009,1044
1299,1004,1043
1300,1001,1045
1301,1000,1047
1302,1001,1046
1303,1002,1044
1304,1006,1043
1305,1003,1045
1306,1005,1048
1307,1005,1050
1308,1003,1050
1309,1003,1048
1310,1002,1043
1311,999,1042
1312,999,1043
1313,993,1041
1314,992,1040
1315,990,1035
1316,993,1033
1317,997,1039
1318,1008,1045
1319,1027,1046
1320,1055,1042
1321,1093,1037
1322,1141,1030
1323,1194,1034
1324,1245,1048
1325,1295,1068
1326,1334,1089
1327,1348,1116
1328,1334,1139
1329,1290,1156
1330,1225,1155
1331,1152,1134
1332,1085,1099
1333,1030,1064
1334,997,1035
1335,981,1019
1336,981,1016
1337,985,1020
1338,992,1028
1339,1000,1040
1340,1003,1050
1341,1002,1053
1342,997,1054
1343,997,1047
1344,991,1046
1345,989,1045
1346,987,1044
1347,984,1045
1348,982,1042
1349,978,1039
1350,979,1037
1351,979,1038
1352,981,1042
1353,983,1045
1354,985,1045
1355,988,1043
1356,988,1041
1357,987,1045
1358,986,1046
1359,984,1046
1360,984,1044
1361,982,1038
1362,982,1039
1363,980,1038
1364,982,1044
1365,982,1048
1366,987,1047
1367,990,1042
1368,990,1039
1369,989,1040
1370,986,1041
1371,987,1039
1372,984,1036
1373,983,1033
1374,984,1035
1375,986,1039
1376,984,1039
1377,987,1042
1378,989,1038
1379,993,1035
1380,991,1033
1381,994,1034
1382,994,1035
1383,995,1032
1384,992,1030
1385,993,1028
1386,989,1029
1387,988,1030
1388,991,1030
1389,995,1029
1390,995,1029
1391,998,1023
1392,1001,1022
1393,1000,1024
1394,1002,1024
1395,1001,1023
1396,1000,1019
1397,1002,1016
1398,1000,1017
1399,1000,1021
1400,1001,1024
1401,1001,1026
1402,1002,1027
1403,1003,1024
1404,1005,1023
1405,1004,1023
1406,1007,1020
1407,1007,1019
1408,1007,1014
1409,1004,1013
1410,1001,1014
1411,1001,1021
1412,1002,1025
1413,1003,1026
1414,1005,1026
1415,1008,1025
1416,1007,1025
1417,1008,1027
1418,1009,1030
1419,1010,1029
1420,1012,1029
1421,1012,1030
1422,1015,1034
1423,1016,1041
1424,1019,1046
1425,1020,1049
1426,1018,1050
1427,1019,1048
1428,1019,1050
1429,1019,1050
1430,1016,1055
1431,1015,1052
1432,1016,1051
1433,1015,1051
1434,1015,1048
1435,1014,1054
1436,1014,1058
1437,1013,1059
1438,1016,1057
1439,1016,1057
1440,1015,1055
1441,1014,1057
1442,1011,1058
1443,1007,1061
1444,1006,1058
1445,1006,1054
1446,1006,1050
1447,1007,1051
1448,1008,1055
1449,1009,1057
1450,1011,1058
1451,1014,1054
1452,1016,1054
1453,1015,1054
1454,1013,1055
1455,1012,1059
1456,1007,1055
1457,1008,1053
1458,1007,1050
1459,1008,1052
1460,1006,1056
1461,1011,1056
1462,1009,1058
1463,1015,1055
1464,1017,1053
1465,1014,1054
1466,1011,1055
1467,1010,1057
1468,1009,1053
1469,1006,1052
1470,1007,1050
1471,1005,1053
1472,1007,1056
1473,1010,1062
1474,1011,1060
1475,1015,1056
1476,1014,1053
1477,1015,1056
1478,1015,1055
1479,1011,1053
1480,1009,1053
1481,1010,1054
1482,1011,1053
1483,1009,1058
1484,1009,1061
1485,1008,1060
1486,1012,1055
1487,1012,1055
1488,1011,1056
1489,1012,1058
1490,1010,1060
1491,1011,1058
1492,1009,1055
1493,1008,1054
1494,1008,1054
1495,1007,1058
1496,1008,1060
1497,1010,1059
1498,1010,1057
1499,1012,1058
1500,1016,1061
1501,1019,1064
1502,1020,1064
1503,1020,1065
1504,1024,1066
1505,1024,1064
1506,1026,1068
1507,1028,1071
1508,1031,1074
1509,1033,1072
1510,1036,1071
1511,1040,1067
1512,1045,1066
1513,1047,1065
1514,1045,1063
1515,1044,1058
1516,1042,1056
1517,1039,1056
1518,1035,1058
1519,1035,1061
1520,1034,1057
1521,1034,1055
1522,1033,1055
1523,1031,1053
1524,1025,1056
1525,1021,1058
1526,1016,1055
1527,1013,1053
1528,1010,1052
1529,1006,1052
1530,1004,1054
1531,1002,1055
1532,1001,1054
1533,1000,1053
1534,998,1050
1535,998,1049
1536,998,1053
1537,996,1056
1538,995,1056
1539,993,1053
1540,994,1051
1541,993,1048
1542,992,1051
1543,992,1055
1544,991,1060
1545,991,1059
1546,992,1054
1547,989,1052
1548,988,1051
1549,985,1051
1550,982,1050
1551,981,1046
1552,984,1045
1553,996,1045
1554,1013,1046
1555,1038,1046
1556,1074,1044
1557,1119,1039
1558,1167,1040
1559,1217,1043
1560,1262,1062
1561,1307,1086
1562,1329,1113
1563,1330,1138
1564,1302,1159
1565,1252,1167
1566,1189,1160
1567,1122,1140
1568,1066,1110
1569,1022,1072
1570,994,1041
1571,979,1025
1572,975,1020
1573,981,1026
1574,987,1039
1575,993,1047
1576,994,1049
1577,992,1052
1578,986,1051
1579,984,1054
1580,982,1051
1581,983,1051
1582,981,1052
1583,983,1053
1584,980,1051
1585,979,1052
1586,979,1051
1587,979,1045
1588,976,1044
1589,974,1048
1590,972,1049
1591,976,1049
1592,979,1051
1593,980,1046
1594,985,1050
1595,985,1047
1596,984,1050
1597,982,1050
1598,982,1048
1599,980,1044
1600,976,1042
1601,974,1041
1602,975,1044
1603,978,1048
1604,977,1049
1605,977,1048
1606,980,1050
1607,984,1050
1608,986,1051
1609,986,1051
1610,984,1043
1611,985,1041
1612,982,1041
1613,981,1041
1614,981,1042
1615,980,1040
1616,985,1037
1617,987,1036
1618,990,1041
1619,993,1040
1620,993,1039
1621,995,1036
1622,994,1034
1623,994,1033
1624,992,1035
1625,991,1034
1626,992,1034
1627,992,1031
1628,998,1031
1629,999,1035
1630,1000,1038
1631,1002,1035
1632,1002,1033
1633,1004,1029
1634,1002,1025
1635,999,1022
1636,999,1025
1637,997,1026
1638,1000,1022
1639,1002,1024
1640,1002,1026
1641,1002,1032
1642,1003,1031
1643,1003,1033
1644,1004,1029
1645,1003,1025
1646,1001,1026
1647,1001,1028
1648,999,1030
1649,1002,1028
1650,1004,1027
1651,1006,1029
1652,1005,1029
1653,1010,1035
1654,1011,1044
1655,1015,1043
1656,1019,1044
1657,1019,1043
1658,1021,1045
1659,1019,1049
1660,1018,1051
1661,1015,1051
1662,1016,1050
1663,1016,1053
1664,1014,1056
1665,1016,1061
1666,1017,1067
1667,1020,1065
1668,1020,1060
1669,1018,1058
1670,1016,1059
1671,1010,1059
1672,1011,1060
1673,1009,1058
1674,1010,1056
1675,1010,1056
1676,1009,1060
1677,1008,1064
1678,1010,1066
1679,1013,1064
1680,1015,1060
1681,1016,1060
1682,1014,1061
1683,1014,1061
1684,1014,1059
1685,1014,1057
1686,1014,1058
1687,1013,1058
1688,1013,1061
1689,1014,1064
1690,1016,1064
1691,1017,1060
1692,1017,1057
1693,1017,1056
1694,1016,1056
1695,1013,1056
1696,1015,1056
1697,1016,1055
1698,1016,1055
1699,1015,1057
1700,1015,1061
1701,1017,1062
1702,1019,1060
1703,1020,1059
1704,1019,1054
1705,1018,1060
