'sample #','MLII','V1'
681,908,943
682,908,942
683,908,945
684,909,946
685,912,948
686,913,949
687,915,952
688,918,953
689,919,953
690,919,950
691,920,951
692,922,950
693,920,948
694,920,948
695,920,949
696,924,949
697,926,951
698,928,954
699,931,955
700,936,953
701,939,950
702,941,949
703,941,948
704,942,941
705,940,938
706,938,934
707,936,931
708,935,932
709,935,931
710,933,932
711,933,933
712,931,937
713,929,938
714,926,938
715,922,940
716,921,940
717,917,939
718,913,939
719,912,939
720,908,941
721,903,944
722,905,944
723,903,946
724,905,950
725,904,947
726,903,947
727,904,945
728,902,946
729,899,945
730,898,943
731,901,941
732,901,943
733,903,944
734,904,944
735,906,945
736,907,947
737,910,945
738,909,945
739,911,945
740,913,944
741,914,942
742,916,939
743,919,940
744,923,941
745,933,940
746,944,942
747,960,943
748,977,943
749,999,947
750,1023,943
751,1050,940
752,1083,934
753,1118,922
754,1159,912
755,1199,896
756,1230,876
757,1259,855
758,1279,832
759,1295,810
760,1309,791
761,1313,766
762,1298,745
763,1261,722
764,1201,706
765,1129,693
766,1053,689
767,984,695
768,931,714
769,897,734
770,881,762
771,876,785
772,880,807
773,882,826
774,884,839
775,884,851
776,884,860
777,883,871
778,885,883
779,886,893
780,886,908
781,888,919
782,887,929
783,888,937
784,887,945
785,886,946
786,885,946
787,883,943
788,884,943
789,885,945
790,878,943
791,877,943
792,877,949
793,875,950
794,876,952
795,878,952
796,876,954
797,880,951
798,877,952
799,879,950
800,878,949
801,876,949
802,875,949
803,872,949
804,873,950
805,874,952
806,872,954
807,874,955
808,874,958
809,876,955
810,874,957
811,875,955
812,872,955
813,870,953
814,867,953
815,865,953
816,865,955
817,866,955
818,866,959
819,867,960
820,869,961
821,868,963
822,868,960
823,867,958
824,866,957
825,861,958
826,861,958
827,857,958
828,859,959
829,858,961
830,859,962
831,859,967
832,860,967
833,860,968
834,858,967
835,859,967
836,857,967
837,855,966
838,853,967
839,851,967
840,849,971
841,852,972
842,852,973
843,850,974
844,851,979
845,851,980
846,854,978
847,852,978
848,851,980
849,849,980
850,850,979
851,851,977
852,850,980
853,851,983
854,852,989
855,854,988
856,856,990
857,857,992
858,860,989
859,861,989
860,862,986
861,864,986
862,865,984
863,866,987
864,870,988
865,872,986
866,874,987
867,877,986
868,881,990
869,888,989
870,890,984
871,891,982
872,893,981
873,895,978
874,896,976
875,895,975
876,896,974
877,899,975
878,902,974
879,905,972
880,904,975
881,907,972
882,908,969
883,908,965
884,905,964
885,905,961
886,906,963
887,908,958
888,907,957
889,908,959
890,909,962
891,909,961
892,912,964
893,913,960
894,910,960
895,911,957
896,908,954
897,906,954
898,905,953
899,904,951
900,906,952
901,903,952
902,905,956
903,907,954
904,908,956
905,908,953
906,908,955
907,905,953
908,904,953
909,904,949
910,903,949
911,901,950
912,900,951
913,901,954
914,904,954
915,903,955
916,903,957
917,907,956
918,905,954
919,903,954
920,901,952
921,901,951
922,900,953
923,900,950
924,899,953
925,900,952
926,900,954
927,902,956
928,903,958
929,904,958
930,902,957
931,902,955
932,900,956
933,900,957
934,898,954
935,898,952
936,896,955
937,899,957
938,901,959
939,903,959
940,904,961
941,906,960
942,906,959
943,905,958
944,905,957
945,905,955
946,905,955
947,905,953
948,906,956
949,906,955
950,908,956
951,906,960
952,911,961
953,911,959
954,912,959
955,914,958
956,913,957
957,910,957
958,907,955
959,910,953
960,911,958
961,914,958
962,914,958
963,918,959
964,923,964
965,924,963
966,926,961
967,925,961
968,924,962
969,925,960
970,922,961
971,920,960
972,924,960
973,927,962
974,930,966
975,932,967
976,933,968
977,939,969
978,942,967
979,945,966
980,944,964
981,945,960
982,944,957
983,945,957
984,944,954
985,945,952
986,941,953
987,943,950
988,945,950
989,944,953
990,941,951
991,936,955
992,933,954
993,929,952
994,926,957
995,922,956
996,917,961
997,916,958
998,916,960
999,915,965
1000,914,965
1001,912,963
1002,909,965
1003,908,963
1004,909,962
1005,907,962
1006,907,961
1007,906,963
1008,906,961
1009,909,963
1010,908,965
1011,908,963
1012,913,965
1013,913,965
1014,917,967
1015,916,962
1016,915,960
1017,916,959
1018,918,956
1019,918,957
1020,925,959
1021,930,960
1022,939,964
1023,955,964
1024,979,964
1025,1005,964
1026,1035,960
1027,1070,957
1028,1108,949
1029,1149,941
1030,1188,926
1031,1222,910
1032,1249,887
1033,1268,867
1034,1283,842
1035,1298,823
1036,1304,801
1037,1293,776
1038,1260,755
1039,1198,735
1040,1119,723
1041,1036,719
1042,964,727
1043,908,748
1044,878,773
1045,864,800
1046,868,827
1047,874,849
1048,881,865
1049,889,878
1050,893,891
1051,895,905
1052,894,917
1053,893,929
1054,894,940
1055,893,953
1056,891,958
1057,889,966
1058,889,968
1059,889,970
1060,890,970
1061,891,969
1062,891,968
1063,892,970
1064,887,969
1065,886,971
1066,882,970
1067,885,973
1068,884,973
1069,884,974
1070,886,977
1071,885,979
1072,884,978
1073,884,978
1074,885,978
1075,883,975
1076,883,975
1077,881,975
1078,878,972
1079,877,976
1080,878,978
1081,879,979
1082,880,981
1083,876,982
1084,876,984
1085,877,981
1086,878,981
1087,879,979
1088,877,981
1089,877,977
1090,874,978
1091,874,983
1092,874,981
1093,874,982
1094,872,985
1095,873,986
1096,873,986
1097,873,986
1098,871,986
1099,870,984
1100,867,983
1101,865,984
1102,864,983
1103,863,985
1104,862,986
1105,860,988
1106,860,991
1107,861,993
1108,861,995
1109,860,992
1110,859,995
1111,857,990
1112,857,993
1113,855,992
1114,852,994
1115,853,995
1116,854,1000
1117,854,1002
1118,854,1003
1119,853,1007
1120,858,1006
1121,857,1008
1122,857,1006
1123,857,1008
1124,856,1009
1125,856,1008
1126,856,1008
1127,856,1012
1128,860,1010
1129,861,1014
1130,867,1017
1131,868,1016
1132,871,1016
1133,874,1013
1134,876,1014
1135,878,1012
1136,879,1009
1137,884,1009
1138,884,1008
1139,888,1009
1140,890,1010
1141,897,1009
1142,900,1012
1143,903,1011
1144,906,1008
1145,908,1005
1146,908,1004
1147,907,999
1148,908,997
1149,907,996
1150,905,994
1151,910,995
1152,909,993
1153,911,993
1154,916,994
1155,916,992
1156,916,994
1157,916,989
1158,917,988
1159,914,987
1160,911,983
1161,913,983
1162,910,982
1163,910,981
1164,911,984
1165,915,984
1166,915,982
1167,916,985
1168,916,986
1169,915,982
1170,913,982
1171,909,980
1172,908,977
1173,906,978
1174,907,975
1175,906,975
1176,907,976
1177,911,980
1178,911,981
1179,911,981
1180,912,982
1181,909,980
1182,911,978
1183,907,975
1184,905,976
1185,903,975
1186,903,976
1187,901,975
1188,902,976
1189,902,980
1190,904,980
1191,904,980
1192,905,982
1193,903,981
1194,904,980
1195,901,977
1196,900,978
1197,898,976
1198,899,976
1199,900,976
1200,900,976
1201,900,978
1202,902,981
1203,903,982
1204,905,983
1205,905,981
1206,907,981
1207,906,978
1208,904,978
1209,904,975
1210,903,974
1211,904,976
1212,904,977
1213,906,978
1214,906,980
1215,906,979
1216,909,981
1217,911,977
1218,911,978
1219,907,975
1220,909,975
1221,908,974
1222,910,973
1223,908,975
1224,908,976
1225,910,976
1226,912,977
1227,911,977
1228,916,979
1229,916,978
1230,916,976
1231,917,974
1232,915,973
1233,916,972
1234,915,970
1235,914,971
1236,917,972
1237,917,973
1238,922,976
1239,922,976
1240,927,979
1241,927,975
1242,926,977
1243,932,975
1244,930,975
1245,930,975
1246,931,975
1247,931,975
1248,934,976
1249,938,977
1250,940,976
1251,944,975
1252,944,974
1253,946,967
1254,942,965
1255,942,961
1256,938,956
1257,938,957
1258,935,953
1259,932,957
1260,932,959
1261,927,961
1262,925,966
1263,922,968
1264,922,968
1265,922,968
1266,918,966
1267,915,967
1268,911,967
1269,907,965
1270,906,968
1271,901,968
1272,900,970
1273,899,969
1274,901,973
1275,903,974
1276,904,973
1277,906,971
1278,907,973
1279,904,971
1280,906,969
1281,906,969
1282,903,967
1283,905,966
1284,905,970
1285,905,970
1286,908,973
1287,910,972
1288,913,970
1289,912,970
1290,915,969
1291,917,967
1292,921,967
1293,924,964
1294,932,963
1295,943,965
1296,961,966
1297,983,967
1298,1008,971
1299,1039,969
1300,1077,969
1301,1116,963
1302,1156,954
1303,1195,939
1304,1225,917
1305,1250,892
1306,1268,870
1307,1282,846
1308,1295,825
1309,1294,802
1310,1268,778
1311,1205,759
1312,1120,741
1313,1024,740
1314,935,750
1315,874,770
1316,843,802
1317,837,830
1318,844,854
1319,857,873
1320,872,891
1321,885,904
1322,893,917
1323,896,934
1324,895,948
1325,893,956
1326,890,963
1327,889,966
1328,885,969
1329,882,968
1330,880,967
1331,877,970
1332,875,969
1333,878,973
1334,879,974
1335,879,976
1336,884,978
1337,883,975
1338,881,977
1339,881,975
1340,879,975
1341,874,975
1342,873,973
1343,873,975
1344,871,975
1345,874,979
1346,876,979
1347,875,981
1348,877,979
1349,876,981
1350,874,981
1351,873,978
1352,870,977
1353,870,976
1354,870,977
1355,868,978
1356,867,979
1357,868,979
1358,867,983
1359,869,984
1360,870,986
1361,870,985
1362,868,984
1363,866,982
1364,864,983
1365,863,980
1366,862,980
1367,862,983
1368,860,982
1369,857,986
1370,860,986
1371,860,987
1372,862,990
1373,858,988
1374,856,989
1375,857,990
1376,856,986
1377,852,987
1378,850,988
1379,851,990
1380,849,991
1381,850,995
1382,849,995
1383,849,999
1384,848,999
1385,850,1000
1386,849,1002
1387,851,1003
1388,845,1003
1389,846,1004
1390,847,1001
1391,847,1003
1392,852,1005
1393,851,1009
1394,854,1010
1395,858,1011
1396,862,1012
1397,863,1009
1398,866,1010
1399,870,1009
1400,872,1009
1401,872,1006
1402,875,1007
1403,879,1005
1404,880,1005
1405,886,1003
1406,890,1007
1407,895,1008
1408,898,1006
1409,898,999
1410,900,1000
1411,901,997
1412,897,993
1413,900,992
1414,901,990
1415,900,989
1416,901,988
1417,902,987
1418,905,989
1419,909,990
1420,910,989
1421,912,989
1422,912,983
1423,908,983
1424,907,982
1425,907,979
1426,904,979
1427,905,979
1428,904,979
1429,903,981
1430,907,982
1431,908,984
1432,910,983
1433,909,980
1434,908,982
1435,906,980
1436,902,977
1437,901,976
1438,898,974
1439,900,974
1440,900,978
1441,902,977
1442,901,979
1443,902,980
1444,904,980
1445,904,980
1446,902,977
1447,902,976
1448,901,976
1449,900,976
1450,898,975
1451,898,976
1452,896,977
1453,894,978
1454,897,977
1455,898,979
1456,898,980
1457,899,978
1458,897,976
1459,898,975
1460,896,975
1461,896,976
1462,896,973
1463,895,974
1464,893,975
1465,894,976
1466,895,979
1467,900,978
1468,898,981
1469,899,979
1470,900,977
1471,899,975
1472,899,974
1473,898,975
1474,899,974
1475,899,975
1476,900,976
1477,901,974
1478,904,977
1479,903,976
1480,906,978
1481,905,979
1482,904,976
1483,905,974
1484,906,974
1485,903,973
1486,904,970
1487,902,971
1488,903,974
1489,901,974
1490,902,976
1491,903,978
1492,909,977
1493,910,976
1494,908,975
1495,906,976
1496,907,973
1497,907,971
1498,909,970
1499,909,970
1500,911,973
1501,913,973
1502,914,974
1503,916,975
1504,919,976
1505,916,975
1506,917,973
1507,918,974
1508,917,971
1509,918,972
1510,918,971
1511,917,975
1512,920,976
1513,921,976
1514,925,978
1515,926,977
1516,932,977
1517,936,974
1518,938,971
1519,936,967
1520,936,961
1521,935,959
1522,934,952
1523,929,952
1524,930,951
1525,925,955
1526,926,957
1527,926,960
1528,922,964
1529,919,965
1530,914,964
1531,912,966
1532,908,964
1533,904,962
1534,901,964
1535,897,967
1536,897,966
1537,895,970
1538,896,970
1539,900,970
1540,901,972
1541,901,970
1542,901,968
1543,901,966
1544,902,964
1545,899,963
1546,897,962
1547,898,965
1548,897,964
1549,898,965
1550,900,967
1551,901,967
1552,905,969
1553,906,967
1554,907,966
1555,909,963
1556,910,962
1557,913,961
1558,917,959
1559,924,961
1560,933,962
1561,948,965
1562,968,965
1563,987,969
1564,1014,970
1565,1041,969
1566,1071,963
1567,1106,961
1568,1140,952
1569,1172,939
1570,1202,924
1571,1227,907
1572,1244,885
1573,1263,868
1574,1276,849
1575,1294,836
1576,1300,816
1577,1286,795
1578,1252,778
1579,1194,758
1580,1121,744
1581,1044,742
1582,975,740
1583,919,747
1584,883,761
1585,863,783
1586,859,803
1587,861,826
1588,867,844
1589,870,857
1590,873,872
1591,876,882
1592,878,896
1593,879,909
1594,879,922
1595,880,939
1596,881,947
1597,881,958
1598,879,960
1599,881,963
1600,881,964
1601,881,963
1602,879,963
1603,876,963
1604,875,963
1605,874,962
1606,871,961
1607,869,964
1608,869,962
1609,871,965
1610,870,967
1611,871,967
1612,872,970
1613,872,971
1614,871,969
1615,870,969
1616,867,965
1617,868,965
1618,866,964
1619,866,964
1620,864,967
1621,865,968
1622,867,969
1623,866,971
1624,870,973
1625,867,969
1626,865,970
1627,864,968
1628,861,967
1629,863,967
1630,859,966
1631,859,966
1632,858,967
1633,859,971
1634,861,973
1635,859,973
1636,861,973
1637,857,974
1638,857,973
1639,857,972
1640,857,970
1641,855,970
1642,853,969
1643,851,970
1644,850,971
1645,851,972
1646,852,975
1647,852,978
1648,851,978
1649,851,978
1650,848,978
1651,849,975
1652,848,975
1653,843,973
1654,843,975
1655,841,975
1656,841,978
1657,841,980
1658,841,982
1659,842,984
1660,844,988
1661,847,985
1662,847,985
1663,846,984
1664,844,984
1665,847,985
1666,846,985
1667,846,987
1668,848,988
1669,849,989
1670,855,989
1671,855,993
1672,856,991
1673,861,990
1674,860,990
1675,863,987
1676,866,987
1677,870,986
1678,874,984
1679,876,983
1680,884,983
1681,886,983
1682,890,982
1683,894,982
1684,899,982
1685,901,979
1686,902,976
1687,904,973
1688,905,969
1689,904,967
1690,903,967
1691,904,967
1692,905,966
1693,906,966
1694,908,966
1695,908,966
1696,911,967
1697,910,964
1698,911,962
1699,912,962
1700,909,958
1701,911,955
1702,909,954
1703,909,956
1704,910,956
1705,911,957
1706,909,956
1707,911,958
1708,914,957
1709,912,956
1710,912,955
1711,912,953
1712,910,950
1713,911,950
1714,909,950
1715,908,952
1716,908,951
1717,908,952
1718,910,951
1719,913,952
1720,909,955
1721,909,951
1722,908,950
1723,905,949
1724,905,947
1725,906,945
1726,902,946
1727,902,946
1728,902,948
1729,905,950
1730,906,951
1731,907,952
1732,908,952
1733,906,949
1734,908,950
1735,906,948
1736,906,947
1737,904,947
1738,904,947
1739,902,947
1740,903,946
1741,903,950
1742,906,950
1743,908,952
1744,910,951
1745,910,950
1746,910,952
1747,907,949
1748,910,948
1749,908,947
1750,909,945
1751,907,945
1752,908,946
1753,909,949
1754,911,947
1755,912,952
1756,912,952
1757,915,950
1758,915,950
1759,917,946
1760,914,944
1761,914,946
1762,912,942
1763,913,944
1764,915,945
1765,913,946
1766,916,947
1767,917,948
1768,920,950
1769,923,948
1770,920,947
1771,921,945
1772,920,942
1773,921,942
1774,920,940
1775,919,942
1776,922,943
1777,922,943
1778,925,946
1779,928,946
1780,931,948
1781,932,946
1782,933,946
1783,934,945
1784,932,945
1785,931,945
1786,931,943
1787,932,946
1788,935,947
1789,937,947
1790,941,949
1791,943,949
1792,948,949
1793,951,947
1794,953,946
1795,953,940
1796,952,939
1797,950,935
1798,950,929
1799,947,928
1800,944,928
1801,943,927
1802,942,928
1803,943,933
1804,943,933
1805,942,935
1806,941,935
1807,935,935
1808,931,934
1809,927,934
1810,926,936
1811,923,936
1812,922,936
1813,921,939
1814,918,943
1815,920,942
1816,919,944
1817,916,944
1818,913,943
1819,913,941
1820,912,942
1821,912,939
1822,913,937
1823,911,939
1824,913,941
1825,913,939
1826,913,942
1827,917,944
1828,916,944
1829,917,942
1830,921,942
1831,921,940
1832,920,937
1833,920,936
1834,923,935
1835,923,935
1836,926,935
1837,929,938
1838,935,940
1839,939,942
1840,950,943
1841,960,939
1842,973,938
1843,989,937
1844,1007,934
1845,1029,934
1846,1053,932
1847,1082,929
1848,1118,925
1849,1160,918
1850,1196,909
1851,1232,889
1852,1261,869
1853,1288,847
1854,1308,826
1855,1329,803
1856,1347,781
1857,1351,760
1858,1338,740
1859,1293,720
1860,1228,706
1861,1146,699
1862,1067,697
1863,994,706
1864,941,722
1865,909,740
1866,894,762
1867,892,785
1868,892,805
1869,893,819
1870,893,832
1871,892,845
1872,897,858
1873,898,871
1874,900,886
1875,903,900
1876,904,912
1877,904,925
1878,903,932
1879,901,933
1880,899,935
1881,896,931
1882,894,934
1883,892,936
1884,891,937
1885,893,940
1886,890,942
1887,894,944
1888,895,948
1889,894,947
1890,892,944
1891,892,946
1892,890,943
1893,890,942
1894,885,942
1895,887,944
1896,886,946
1897,884,945
1898,883,946
1899,886,948
1900,887,953
1901,888,950
1902,888,949
1903,887,947
1904,885,948
1905,883,945
1906,880,945
1907,879,947
1908,877,948
1909,878,950
1910,878,950
1911,877,952
1912,878,953
1913,880,953
1914,879,955
1915,878,951
1916,876,950
1917,875,951
1918,872,950
1919,868,952
1920,867,953
1921,866,954
1922,867,954
1923,869,958
1924,870,959
1925,871,960
1926,868,959
1927,868,959
1928,865,960
1929,864,957
1930,861,958
1931,859,957
1932,859,959
1933,857,960
1934,858,966
1935,858,966
1936,858,971
1937,859,970
1938,856,970
1939,857,969
1940,855,967
1941,858,970
1942,854,970
1943,854,972
1944,856,973
1945,856,975
1946,858,978
1947,861,980
1948,863,981
1949,863,981
1950,867,983
1951,867,981
1952,869,977
1953,870,978
1954,871,976
1955,871,977
1956,874,980
1957,878,978
1958,882,979
1959,888,978
1960,893,979
1961,895,979
1962,899,974
1963,899,973
1964,900,971
1965,899,970
1966,902,966
1967,903,964
1968,908,962
1969,906,964
1970,912,961
1971,912,959
1972,913,960
1973,915,958
1974,915,956
1975,916,953
1976,917,950
1977,916,950
1978,915,947
1979,914,947
1980,915,946
1981,916,948
1982,917,947
1983,916,949
1984,920,949
1985,921,947
1986,918,949
1987,916,945
1988,914,943
1989,912,943
1990,914,942
1991,912,943
1992,912,944
1993,911,945
1994,915,944
1995,914,944
1996,914,946
1997,914,944
1998,913,946
1999,911,943
2000,911,941
2001,909,940
2002,907,941
2003,907,942
2004,907,941
2005,906,942
2006,907,945
2007,908,945
2008,907,947
2009,908,947
2010,904,945
2011,908,943
2012,906,946
2013,907,941
2014,904,942
2015,904,944
2016,903,943
2017,904,944
2018,905,945
2019,905,945
2020,907,947
2021,907,947
2022,909,946
2023,909,945
2024,905,943
2025,907,942
2026,904,943
2027,903,943
2028,904,941
2029,907,943
2030,908,944
2031,910,947
2032,909,949
2033,911,947
2034,910,947
2035,910,943
2036,908,943
2037,909,942
2038,909,941
2039,908,942
2040,910,943
2041,911,945
2042,912,945
2043,912,947
2044,912,947
2045,916,945
2046,916,943
2047,918,945
2048,916,943
2049,920,944
2050,918,940
2051,920,939
2052,920,941
2053,921,942
2054,924,947
2055,924,947
2056,926,950
2057,929,950
2058,929,947
2059,930,948
2060,931,947
2061,930,947
2062,932,944
2063,931,945
2064,933,946
2065,935,947
2066,941,947
2067,943,947
2068,946,946
2069,947,942
2070,949,940
2071,947,935
2072,946,932
2073,943,928
2074,939,924
2075,939,925
2076,935,927
2077,934,928
2078,932,933
2079,930,939
2080,931,938
2081,929,940
2082,925,938
2083,921,939
2084,919,940
2085,916,937
2086,912,937
2087,909,936
2088,904,940
2089,905,941
2090,906,943
2091,907,942
2092,908,945
2093,909,944
2094,909,941
2095,907,940
2096,907,939
2097,904,938
2098,903,935
2099,902,937
2100,903,938
2101,902,940
2102,905,941
2103,907,942
2104,909,943
2105,915,941
2106,916,941
2107,918,940
2108,913,937
2109,918,936
2110,918,932
2111,923,934
2112,928,935
