'sample #','MLII','V1'
241,972,932
242,973,934
243,970,931
244,969,930
245,967,934
246,970,938
247,969,939
248,966,936
249,963,936
250,960,936
251,963,937
252,966,941
253,969,941
254,967,940
255,962,939
256,959,938
257,961,942
258,961,941
259,964,942
260,962,941
261,957,938
262,956,939
263,951,942
264,953,943
265,957,944
266,956,942
267,956,939
268,949,943
269,951,942
270,954,942
271,956,942
272,952,943
273,952,942
274,949,940
275,950,941
276,953,943
277,954,944
278,954,944
279,952,941
280,950,941
281,949,940
282,949,943
283,954,942
284,952,944
285,952,941
286,948,940
287,949,942
288,953,944
289,955,944
290,956,944
291,955,941
292,953,941
293,952,943
294,955,946
295,957,948
296,955,945
297,956,943
298,956,945
299,956,945
300,958,948
301,958,947
302,959,944
303,958,945
304,957,944
305,958,949
306,962,949
307,965,948
308,964,947
309,960,945
310,958,943
311,955,946
312,959,947
313,961,948
314,962,948
315,961,947
316,955,947
317,958,947
318,962,949
319,966,950
320,961,948
321,957,945
322,957,945
323,955,950
324,959,952
325,963,951
326,964,951
327,963,950
328,963,948
329,961,952
330,964,954
331,966,955
332,964,954
333,960,955
334,959,953
335,960,954
336,963,957
337,963,959
338,962,960
339,962,954
340,962,954
341,963,953
342,964,955
343,968,959
344,971,958
345,969,960
346,968,963
347,971,961
348,974,966
349,977,969
350,979,972
351,979,973
352,978,973
353,984,976
354,988,977
355,993,977
356,995,974
357,994,967
358,994,964
359,1000,967
360,1003,970
361,1005,968
362,1007,966
363,1006,966
364,1005,963
365,1005,964
366,1009,967
367,1013,968
368,1014,970
369,1011,967
370,1002,968
371,997,969
372,991,970
373,987,969
374,980,967
375,969,965
376,960,963
377,954,964
378,950,962
379,954,963
380,954,961
381,953,959
382,952,958
383,951,960
384,952,963
385,955,964
386,956,963
387,953,962
388,950,959
389,948,960
390,946,966
391,952,965
392,956,966
393,960,965
394,956,965
395,952,966
396,953,968
397,955,967
398,956,965
399,953,964
400,954,963
401,954,967
402,955,968
403,954,968
404,953,965
405,950,963
406,950,964
407,952,965
408,955,969
409,958,969
410,958,971
411,954,968
412,952,970
413,950,970
414,949,966
415,947,952
416,946,937
417,949,919
418,955,899
419,961,874
420,969,836
421,974,785
422,971,732
423,956,692
424,939,683
425,925,691
426,922,703
427,925,710
428,927,718
429,925,722
430,918,732
431,909,742
432,904,749
433,898,753
434,893,758
435,888,765
436,879,772
437,868,784
438,855,795
439,844,805
440,841,811
441,837,819
442,837,830
443,841,849
444,848,873
445,853,887
446,860,901
447,873,912
448,887,929
449,902,942
450,914,958
451,922,971
452,928,981
453,936,988
454,946,996
455,953,1008
456,961,1015
457,964,1019
458,964,1023
459,964,1022
460,964,1025
461,966,1025
462,969,1028
463,971,1032
464,969,1033
465,966,1032
466,964,1033
467,969,1037
468,973,1040
469,975,1041
470,972,1043
471,968,1043
472,969,1041
473,972,1046
474,975,1048
475,976,1048
476,974,1050
477,975,1047
478,972,1048
479,971,1050
480,970,1053
481,976,1056
482,978,1055
483,980,1052
484,979,1053
485,980,1056
486,979,1058
487,979,1059
488,979,1056
489,976,1056
490,976,1057
491,976,1059
492,978,1063
493,984,1063
494,985,1062
495,984,1063
496,981,1063
497,978,1064
498,981,1067
499,988,1068
500,988,1069
501,987,1064
502,985,1065
503,984,1066
504,985,1067
505,989,1070
506,993,1068
507,993,1065
508,989,1068
509,990,1068
510,995,1070
511,996,1070
512,994,1068
513,992,1065
514,993,1067
515,996,1069
516,997,1069
517,1001,1069
518,1000,1068
519,1002,1066
520,1001,1066
521,1002,1066
522,1002,1069
523,1005,1067
524,1002,1065
525,1001,1062
526,998,1062
527,1000,1062
528,1003,1062
529,1004,1063
530,1002,1060
531,1001,1058
532,1000,1056
533,1003,1058
534,1007,1057
535,1006,1055
536,1004,1053
537,1001,1047
538,998,1047
539,999,1047
540,1004,1046
541,1004,1044
542,1001,1041
543,998,1037
544,995,1036
545,993,1034
546,992,1030
547,996,1031
548,996,1030
549,995,1024
550,991,1023
551,986,1024
552,985,1024
553,990,1022
554,991,1021
555,988,1019
556,986,1017
557,983,1020
558,984,1022
559,990,1020
560,986,1021
561,983,1021
562,982,1017
563,981,1019
564,981,1022
565,983,1021
566,983,1022
567,981,1019
568,979,1018
569,982,1021
570,984,1025
571,985,1023
572,982,1020
573,979,1021
574,976,1022
575,976,1023
576,976,1025
577,975,1023
578,975,1026
579,978,1024
580,979,1023
581,980,1025
582,979,1029
583,977,1032
584,977,1031
585,972,1027
586,971,1028
587,974,1027
588,977,1031
589,979,1031
590,977,1031
591,974,1031
592,967,1031
593,968,1036
594,972,1035
595,974,1037
596,972,1035
597,970,1034
598,969,1033
599,967,1038
600,971,1040
601,972,1040
602,970,1040
603,964,1036
604,963,1037
605,964,1039
606,962,1039
607,966,1040
608,970,1038
609,964,1039
610,960,1036
611,962,1038
612,963,1040
613,967,1039
614,967,1039
615,965,1038
616,961,1035
617,960,1038
618,960,1040
619,961,1041
620,960,1041
621,961,1037
622,956,1036
623,957,1040
624,961,1039
625,962,1037
626,960,1038
627,957,1035
628,956,1034
629,955,1037
630,958,1036
631,961,1037
632,960,1035
633,959,1033
634,956,1033
635,955,1034
636,956,1039
637,958,1038
638,958,1038
639,962,1035
640,961,1034
641,963,1037
642,962,1037
643,962,1037
644,963,1039
645,961,1036
646,960,1035
647,963,1039
648,964,1040
649,964,1040
650,963,1037
651,963,1036
652,960,1033
653,960,1037
654,962,1039
655,962,1038
656,963,1037
657,965,1035
658,965,1037
659,964,1038
660,965,1042
661,964,1040
662,965,1039
663,963,1038
664,963,1037
665,967,1038
666,969,1041
667,966,1041
668,967,1040
669,967,1038
670,961,1035
671,964,1038
672,966,1042
673,967,1040
674,965,1042
675,964,1039
676,966,1038
677,967,1041
678,971,1043
679,970,1041
680,968,1041
681,966,1042
682,965,1039
683,964,1041
684,967,1042
685,969,1043
686,970,1041
687,970,1041
688,967,1040
689,966,1040
690,968,1042
691,969,1044
692,969,1044
693,969,1042
694,969,1045
695,972,1048
696,979,1050
697,983,1052
698,984,1054
699,983,1054
700,981,1056
701,983,1061
702,984,1062
703,989,1062
704,994,1064
705,1000,1060
706,1001,1058
707,1006,1054
708,1007,1055
709,1011,1055
710,1011,1053
711,1007,1050
712,1008,1048
713,1016,1050
714,1025,1051
715,1026,1052
716,1025,1053
717,1022,1055
718,1016,1054
719,1008,1056
720,1000,1054
721,997,1052
722,989,1050
723,981,1048
724,971,1046
725,963,1045
726,961,1046
727,961,1043
728,961,1044
729,963,1043
730,960,1041
731,961,1044
732,963,1046
733,966,1046
734,963,1046
735,961,1045
736,959,1044
737,961,1045
738,961,1047
739,963,1046
740,962,1046
741,962,1042
742,961,1042
743,960,1044
744,961,1045
745,963,1046
746,967,1044
747,967,1044
748,962,1042
749,960,1046
750,960,1047
751,962,1046
752,955,1045
753,956,1041
754,954,1041
755,955,1044
756,955,1047
757,960,1046
758,961,1044
759,961,1045
760,955,1046
761,956,1048
762,960,1043
763,961,1028
764,959,1012
765,954,989
766,956,965
767,960,939
768,967,903
769,970,853
770,971,796
771,968,753
772,954,736
773,939,743
774,931,756
775,930,766
776,926,776
777,922,784
778,918,793
779,911,803
780,903,809
781,899,813
782,893,820
783,888,826
784,883,836
785,872,845
786,860,856
787,852,870
788,844,880
789,841,887
790,839,900
791,845,917
792,856,938
793,861,954
794,866,969
795,875,982
796,890,993
797,908,1011
798,921,1024
799,929,1035
800,932,1046
801,939,1053
802,945,1063
803,955,1072
804,961,1080
805,965,1082
806,966,1085
807,968,1086
808,968,1087
809,967,1089
810,970,1093
811,972,1092
812,973,1095
813,971,1094
814,971,1093
815,971,1096
816,971,1101
817,971,1100
818,972,1103
819,970,1101
820,967,1103
821,972,1105
822,981,1107
823,986,1105
824,982,1104
825,978,1106
826,973,1104
827,973,1107
828,978,1106
829,977,1110
830,977,1108
831,975,1108
832,978,1106
833,981,1110
834,980,1111
835,980,1112
836,980,1111
837,979,1111
838,978,1112
839,979,1112
840,983,1115
841,986,1115
842,984,1116
843,981,1111
844,978,1113
845,980,1113
846,987,1115
847,990,1116
848,992,1116
849,988,1112
850,984,1110
851,983,1113
852,989,1116
853,997,1114
854,1002,1113
855,995,1113
856,989,1111
857,988,1112
858,993,1116
859,997,1117
860,999,1113
861,995,1112
862,994,1112
863,996,1114
864,995,1114
865,1000,1112
866,1005,1111
867,1004,1108
868,1000,1106
869,1003,1107
870,1002,1107
871,1002,1106
872,1001,1103
873,1001,1098
874,999,1098
875,1003,1103
876,1005,1103
877,1006,1103
878,1007,1100
879,1004,1098
880,998,1094
881,994,1096
882,996,1093
883,1002,1093
884,1010,1091
885,1011,1087
886,1003,1087
887,997,1084
888,996,1087
889,1002,1084
890,1006,1081
891,1003,1076
892,999,1075
893,998,1074
894,995,1074
895,998,1070
896,994,1071
897,988,1066
898,987,1068
899,986,1067
900,987,1070
901,990,1067
902,989,1066
903,984,1062
904,982,1061
905,981,1064
906,982,1065
907,982,1066
908,979,1065
909,977,1061
910,975,1061
911,974,1063
912,978,1066
913,980,1063
914,979,1064
915,977,1062
916,971,1063
917,973,1064
918,974,1067
919,976,1067
920,976,1069
921,973,1065
922,970,1065
923,969,1066
924,971,1069
925,974,1068
926,971,1069
927,970,1066
928,964,1065
929,969,1067
930,971,1070
931,971,1070
932,972,1068
933,970,1067
934,965,1065
935,965,1069
936,967,1072
937,969,1071
938,969,1070
939,965,1069
940,962,1070
941,959,1071
942,962,1073
943,966,1073
944,966,1072
945,965,1071
946,963,1071
947,961,1070
948,962,1074
949,963,1073
950,966,1072
951,962,1070
952,957,1071
953,955,1071
954,955,1073
955,957,1071
956,958,1072
957,958,1069
958,956,1069
959,954,1071
960,955,1072
961,958,1072
962,958,1071
963,955,1069
964,949,1068
965,952,1067
966,954,1073
967,956,1071
968,955,1068
969,950,1066
970,950,1063
971,952,1065
972,951,1068
973,955,1066
974,953,1066
975,950,1062
976,950,1064
977,949,1063
978,953,1066
979,955,1067
980,956,1065
981,954,1064
982,951,1065
983,950,1066
984,951,1066
985,953,1065
986,951,1063
987,949,1066
988,950,1064
989,951,1065
990,956,1067
991,961,1065
992,957,1066
993,954,1064
994,951,1064
995,954,1064
996,954,1066
997,957,1068
998,956,1064
999,953,1062
1000,954,1065
1001,957,1067
1002,956,1064
1003,958,1065
1004,954,1063
1005,953,1064
1006,954,1066
1007,959,1068
1008,961,1067
1009,959,1064
1010,956,1063
1011,951,1060
1012,952,1061
1013,956,1065
1014,959,1065
1015,960,1067
1016,958,1062
1017,956,1063
1018,953,1063
1019,958,1064
1020,960,1065
1021,959,1064
1022,957,1062
1023,959,1064
1024,958,1064
1025,959,1067
1026,960,1065
1027,958,1066
1028,956,1064
1029,955,1062
1030,959,1063
1031,962,1064
1032,962,1064
1033,962,1063
1034,962,1064
1035,959,1062
1036,960,1064
1037,963,1065
1038,964,1066
1039,963,1065
1040,957,1063
1041,957,1062
1042,957,1064
1043,963,1066
1044,966,1067
1045,964,1070
1046,961,1064
1047,957,1065
1048,960,1065
1049,963,1070
1050,966,1070
1051,965,1069
1052,964,1065
1053,960,1066
1054,963,1067
1055,967,1074
1056,968,1072
1057,969,1073
1058,971,1073
1059,974,1072
1060,978,1080
1061,980,1084
1062,982,1083
1063,985,1084
1064,986,1083
1065,988,1084
1066,991,1084
1067,997,1084
1068,1002,1083
1069,1006,1079
1070,1005,1077
1071,1004,1077
1072,1002,1074
1073,1001,1074
1074,1006,1075
1075,1009,1073
1076,1009,1072
1077,1010,1070
1078,1013,1074
1079,1016,1076
1080,1011,1072
1081,1001,1073
1082,991,1071
1083,979,1068
1084,975,1072
1085,967,1073
1086,963,1070
1087,954,1068
1088,951,1067
1089,950,1062
1090,953,1064
1091,954,1066
1092,955,1064
1093,955,1062
1094,952,1062
1095,952,1062
1096,954,1063
1097,956,1066
1098,957,1066
1099,953,1063
1100,951,1060
1101,948,1060
1102,950,1061
1103,953,1066
1104,958,1065
1105,956,1064
1106,954,1059
1107,953,1061
1108,953,1062
1109,954,1066
1110,956,1064
1111,955,1065
1112,953,1062
1113,952,1062
1114,954,1064
1115,954,1063
1116,958,1063
1117,957,1063
1118,953,1061
1119,951,1059
1120,953,1062
1121,953,1063
1122,954,1063
1123,955,1063
1124,956,1064
1125,956,1064
1126,954,1061
1127,952,1056
1128,950,1043
1129,948,1029
1130,955,1010
1131,959,988
1132,968,962
1133,976,921
1134,980,872
1135,975,819
1136,960,784
1137,936,773
1138,921,779
1139,921,790
1140,922,797
1141,924,803
1142,923,808
1143,913,816
1144,904,825
1145,897,834
1146,894,835
1147,889,843
1148,883,851
1149,875,858
1150,867,869
1151,855,880
1152,850,890
1153,844,897
1154,837,903
1155,835,915
1156,842,936
1157,850,955
1158,855,972
1159,860,984
1160,871,998
1161,886,1013
1162,902,1028
1163,914,1043
1164,921,1056
1165,929,1063
1166,936,1070
1167,947,1078
1168,950,1088
1169,958,1094
1170,963,1102
1171,968,1104
1172,968,1105
1173,965,1105
1174,963,1108
1175,966,1111
1176,968,1115
1177,966,1112
1178,966,1115
1179,966,1113
1180,967,1117
1181,969,1122
1182,970,1122
1183,967,1119
1184,968,1120
1185,964,1119
1186,964,1123
1187,970,1126
1188,973,1128
1189,972,1129
1190,972,1125
1191,968,1129
1192,970,1130
1193,970,1133
1194,973,1132
1195,970,1130
1196,972,1130
1197,968,1129
1198,969,1131
1199,970,1131
1200,974,1132
1201,976,1133
1202,977,1132
1203,971,1132
1204,971,1133
1205,975,1137
1206,975,1137
1207,976,1134
1208,976,1136
1209,975,1134
1210,977,1136
1211,983,1139
1212,987,1139
1213,984,1140
1214,983,1138
1215,980,1139
1216,981,1141
1217,983,1141
1218,984,1141
1219,984,1141
1220,985,1138
1221,985,1137
1222,987,1137
1223,988,1140
1224,988,1139
1225,990,1138
1226,990,1135
1227,986,1134
1228,985,1135
1229,992,1138
1230,994,1137
1231,997,1136
1232,992,1133
1233,990,1134
1234,992,1130
1235,994,1133
1236,998,1133
1237,998,1129
1238,994,1128
1239,993,1125
1240,992,1124
1241,994,1125
1242,992,1125
1243,992,1121
1244,994,1117
1245,995,1113
1246,994,1115
1247,994,1115
1248,996,1112
1249,993,1109
1250,994,1106
1251,989,1105
1252,988,1102
1253,990,1100
1254,989,1098
1255,988,1094
1256,984,1089
1257,981,1087
1258,981,1088
1259,982,1087
1260,984,1086
1261,982,1082
1262,981,1080
1263,977,1077
1264,975,1078
1265,976,1078
1266,974,1080
1267,973,1079
1268,974,1075
1269,971,1073
1270,972,1077
1271,974,1076
1272,973,1076
1273,976,1076
1274,976,1073
1275,973,1072
1276,971,1073
1277,970,1077
1278,973,1075
1279,973,1075
1280,974,1076
1281,974,1074
1282,973,1077
1283,972,1078
1284,975,1078
1285,974,1080
1286,974,1078
1287,969,1077
1288,971,1080
1289,971,1083
1290,974,1085
1291,973,1084
1292,970,1083
1293,969,1081
1294,970,1084
1295,968,1087
1296,971,1084
1297,971,1084
1298,968,1081
1299,967,1083
1300,966,1085
1301,970,1088
1302,972,1087
1303,969,1089
1304,964,1089
1305,965,1087
1306,969,1090
1307,969,1093
1308,969,1093
1309,969,1094
1310,966,1091
1311,961,1088
1312,963,1092
1313,961,1093
1314,966,1092
1315,967,1094
1316,963,1091
1317,962,1087
1318,960,1091
1319,963,1089
1320,961,1090
1321,962,1088
1322,955,1087
1323,953,1087
1324,954,1090
1325,957,1092
1326,961,1094
1327,961,1092
1328,954,1091
1329,954,1089
1330,957,1090
1331,957,1091
1332,959,1090
1333,959,1087
1334,956,1086
1335,954,1087
1336,953,1087
1337,954,1088
1338,957,1086
1339,957,1086
1340,956,1084
1341,949,1083
1342,950,1083
1343,955,1088
1344,962,1088
1345,963,1088
1346,960,1085
1347,957,1084
1348,958,1087
1349,961,1087
1350,964,1087
1351,966,1086
1352,963,1085
1353,960,1085
1354,962,1085
1355,960,1088
1356,962,1089
1357,961,1085
1358,958,1084
1359,960,1082
1360,960,1086
1361,962,1088
1362,966,1088
1363,963,1087
1364,964,1086
1365,961,1085
1366,961,1084
1367,960,1087
1368,962,1085
1369,963,1084
1370,963,1086
1371,962,1082
1372,965,1084
1373,968,1086
1374,968,1088
1375,966,1083
1376,961,1080
1377,956,1080
1378,956,1084
1379,961,1087
1380,970,1086
1381,972,1084
1382,970,1084
1383,966,1084
1384,967,1086
1385,966,1087
1386,968,1087
1387,968,1086
1388,964,1082
1389,964,1083
1390,962,1083
1391,966,1085
1392,968,1085
1393,967,1081
1394,966,1083
1395,963,1082
1396,962,1084
1397,968,1087
1398,972,1085
1399,973,1087
1400,976,1088
1401,975,1090
1402,977,1094
1403,980,1098
1404,981,1099
1405,982,1103
1406,984,1100
1407,987,1101
1408,990,1104
1409,996,1104
1410,999,1100
1411,1001,1095
1412,1003,1089
1413,1004,1089
1414,1008,1090
1415,1011,1092
1416,1013,1091
1417,1012,1090
1418,1012,1086
1419,1012,1088
1420,1011,1090
1421,1012,1095
1422,1013,1096
1423,1010,1092
1424,1006,1090
1425,995,1087
1426,986,1088
1427,979,1088
1428,970,1087
1429,962,1083
1430,955,1077
1431,952,1077
1432,952,1078
1433,955,1081
1434,960,1081
1435,961,1079
1436,959,1075
1437,956,1078
1438,955,1077
1439,955,1081
1440,956,1079
1441,955,1080
1442,950,1077
1443,951,1076
1444,955,1077
1445,957,1079
1446,961,1080
1447,959,1078
1448,955,1075
1449,950,1077
1450,952,1078
1451,957,1078
1452,956,1078
1453,956,1077
1454,957,1076
1455,952,1075
1456,952,1077
1457,954,1079
1458,958,1077
1459,957,1079
1460,959,1076
1461,957,1076
1462,956,1080
1463,955,1082
1464,959,1082
1465,959,1081
1466,956,1070
1467,949,1056
1468,946,1043
1469,950,1024
1470,958,999
1471,962,963
1472,964,912
1473,966,855
1474,965,802
1475,955,775
1476,935,773
1477,925,783
1478,919,790
1479,918,798
1480,921,808
1481,919,819
1482,916,831
1483,905,835
1484,896,839
1485,886,839
1486,882,850
1487,878,863
1488,872,873
1489,859,881
1490,849,892
1491,841,904
1492,840,912
1493,841,928
1494,848,944
1495,851,964
1496,854,982
1497,857,999
1498,870,1018
1499,891,1038
1500,907,1053
1501,918,1067
1502,927,1077
1503,933,1089
1504,943,1106
1505,953,1114
1506,959,1122
1507,964,1121
1508,965,1124
1509,964,1128
1510,964,1130
1511,966,1136
1512,969,1137
1513,968,1140
1514,967,1138
1515,967,1141
1516,971,1146
1517,975,1149
1518,975,1152
1519,974,1150
1520,968,1150
1521,964,1152
1522,969,1155
1523,978,1158
1524,981,1156
1525,982,1159
1526,980,1155
1527,976,1154
1528,974,1158
1529,973,1160
1530,975,1159
1531,976,1159
1532,974,1159
1533,975,1158
1534,975,1163
1535,977,1165
1536,978,1164
1537,980,1162
1538,979,1162
1539,978,1164
1540,983,1167
1541,984,1168
1542,986,1165
1543,987,1166
1544,988,1165
1545,985,1167
1546,982,1167
1547,981,1170
1548,986,1170
1549,988,1167
1550,989,1168
1551,987,1167
1552,985,1170
1553,988,1172
1554,992,1171
1555,995,1172
1556,992,1172
1557,991,1168
1558,995,1167
1559,995,1173
1560,998,1171
1561,992,1171
1562,990,1167
1563,987,1170
1564,992,1168
1565,1001,1169
1566,1004,1167
1567,1003,1165
1568,999,1162
1569,997,1162
1570,1003,1163
1571,1010,1165
1572,1015,1165
1573,1015,1160
1574,1004,1155
1575,1001,1155
1576,1003,1156
1577,1005,1155
1578,1010,1155
1579,1009,1150
1580,1006,1144
1581,1001,1142
1582,998,1140
1583,999,1138
1584,1005,1135
1585,1003,1133
1586,995,1127
1587,999,1125
1588,1004,1126
1589,1004,1125
1590,1000,1125
1591,993,1118
1592,991,1112
1593,989,1114
1594,987,1116
1595,990,1119
1596,990,1117
1597,985,1113
1598,977,1109
1599,976,1109
1600,984,1111
1601,991,1114
1602,994,1112
1603,988,1112
1604,983,1111
1605,980,1111
1606,987,1113
1607,990,1116
1608,992,1114
1609,992,1112
1610,986,1111
1611,979,1110
1612,980,1115
1613,984,1119
1614,985,1118
1615,981,1118
1616,986,1117
1617,984,1115
1618,982,1116
1619,981,1118
1620,982,1119
1621,981,1120
1622,980,1115
1623,983,1117
1624,985,1120
1625,989,1122
1626,994,1121
1627,990,1122
1628,984,1119
1629,978,1119
1630,977,1124
1631,979,1126
1632,982,1126
1633,982,1125
1634,981,1121
1635,978,1122
1636,979,1126
1637,980,1127
1638,979,1126
1639,977,1125
1640,976,1124
1641,975,1122
1642,976,1123
1643,975,1129
1644,974,1127
1645,972,1125
1646,969,1125
1647,966,1126
1648,970,1126
1649,978,1127
1650,974,1126
1651,968,1125
1652,963,1122
1653,965,1122
1654,962,1120
1655,958,1123
1656,954,1122
1657,956,1122
1658,955,1120
1659,949,1118
1660,942,1119
1661,955,1122
1662,972,1122
1663,974,1118
1664,964,1117
1665,964,1119
1666,969,1122
1667,975,1122
1668,978,1119
1669,975,1118
1670,968,1114
1671,967,1112
1672,977,1112
1673,985,1117
1674,984,1116
1675,979,1116
1676,976,1114
1677,976,1110
1678,978,1110
1679,979,1115
1680,978,1113
1681,977,1113
1682,975,1110
1683,971,1109
1684,974,1112
1685,980,1114
1686,979,1114
1687,980,1112
1688,976,1111
1689,973,1108
1690,972,1111
1691,977,1112
1692,979,1111
1693,978,1110
1694,975,1111
1695,975,1109
1696,975,1110
1697,978,1113
1698,978,1109
1699,979,1110
1700,975,1109
1701,973,1109
1702,974,1112
1703,977,1115
1704,982,1115
1705,980,1114
1706,973,1112
1707,971,1110
1708,971,1109
1709,972,1111
1710,978,1112
1711,979,1112
1712,979,1110
1713,970,1109
1714,973,1109
1715,971,1113
1716,972,1109
1717,970,1111
1718,974,1108
1719,977,1110
1720,979,1112
1721,974,1113
1722,967,1112
1723,964,1112
1724,970,1111
1725,983,1112
1726,1000,1113
1727,1003,1117
1728,995,1119
1729,995,1120
1730,996,1119
1731,995,1122
1732,994,1125
1733,992,1128
1734,995,1131
1735,1002,1131
1736,1006,1129
1737,1005,1128
1738,1008,1133
1739,1011,1130
1740,1015,1126
1741,1017,1124
1742,1015,1122
1743,1017,1121
1744,1021,1122
1745,1023,1122
1746,1024,1121
1747,1021,1120
1748,1024,1118
1749,1025,1115
1750,1026,1121
1751,1026,1124
1752,1025,1119
1753,1018,1118
1754,1008,1115
1755,998,1114
1756,991,1115
1757,983,1114
1758,974,1112
1759,968,1111
1760,967,1107
1761,969,1108
1762,976,1107
1763,980,1112
1764,975,1111
1765,968,1107
1766,961,1105
1767,958,1104
1768,964,1105
1769,971,1107
1770,974,1107
1771,971,1106
1772,962,1103
1773,951,1103
1774,946,1105
1775,946,1108
1776,952,1108
1777,964,1108
1778,973,1106
1779,970,1107
1780,965,1109
1781,967,1113
1782,963,1109
1783,959,1106
1784,968,1105
1785,978,1105
1786,983,1109
1787,978,1107
1788,973,1107
1789,973,1106
1790,970,1102
1791,964,1104
1792,962,1103
1793,968,1106
1794,971,1110
1795,972,1108
1796,964,1095
1797,947,1075
1798,938,1046
1799,944,1012
1800,952,964
1801,948,913
1802,944,849
1803,939,791
1804,931,747
1805,922,732
1806,912,738
1807,906,752
1808,909,761
1809,906,771
1810,902,784
1811,898,798
1812,889,804
1813,883,809
1814,878,812
1815,877,826
1816,874,840
1817,868,860
1818,856,873
1819,843,886
1820,835,898
1821,833,911
1822,844,930
1823,859,957
1824,872,980
1825,878,1005
1826,884,1022
1827,897,1042
1828,911,1062
1829,924,1081
1830,934,1096
1831,943,1112
1832,961,1126
1833,977,1141
1834,981,1150
1835,982,1159
1836,985,1163
1837,985,1168
1838,985,1168
1839,979,1171
1840,981,1175
1841,983,1180
1842,989,1179
1843,986,1182
1844,981,1182
1845,977,1185
1846,978,1185
1847,983,1190
1848,986,1190
1849,988,1191
1850,991,1190
1851,994,1192
1852,994,1195
1853,989,1197
1854,981,1198
1855,972,1196
1856,977,1198
1857,987,1200
1858,1001,1203
1859,1009,1207
1860,1011,1208
1861,1004,1204
1862,999,1200
1863,996,1201
1864,991,1204
1865,996,1207
1866,995,1207
1867,997,1206
1868,998,1205
1869,998,1205
1870,999,1208
1871,1000,1211
1872,1002,1211
1873,1002,1211
1874,1002,1211
1875,998,1211
1876,1000,1213
1877,1005,1217
1878,1010,1217
1879,1012,1218
1880,1012,1214
1881,1012,1214
1882,1009,1215
1883,1008,1215
1884,1009,1218
1885,1010,1215
1886,1011,1216
1887,1011,1212
1888,1011,1215
1889,1010,1216
1890,1010,1215
1891,1009,1213
1892,1017,1213
1893,1021,1213
1894,1018,1214
1895,1013,1214
1896,1015,1215
1897,1019,1212
1898,1021,1210
1899,1020,1208
1900,1023,1209
1901,1025,1207
1902,1022,1204
1903,1022,1201
1904,1022,1199
1905,1022,1195
1906,1021,1193
1907,1022,1194
1908,1022,1191
1909,1016,1187
1910,1011,1179
1911,1008,1176
1912,1006,1176
1913,1006,1176
1914,1013,1174
1915,1017,1167
1916,1016,1164
1917,1009,1160
