'sample #','MLII','V1'
726,930,1068
727,926,1068
728,925,1066
729,917,1061
730,912,1061
731,910,1062
732,911,1065
733,913,1065
734,912,1063
735,911,1058
736,907,1059
737,910,1064
738,913,1066
739,914,1065
740,915,1063
741,913,1062
742,910,1061
743,912,1066
744,914,1067
745,915,1064
746,919,1062
747,918,1063
748,915,1065
749,917,1066
750,918,1068
751,918,1065
752,920,1065
753,919,1062
754,917,1061
755,917,1066
756,919,1069
757,917,1067
758,919,1065
759,918,1063
760,914,1062
761,917,1064
762,918,1066
763,920,1067
764,917,1066
765,915,1065
766,914,1065
767,916,1065
768,919,1069
769,919,1066
770,917,1068
771,916,1063
772,918,1066
773,920,1070
774,922,1072
775,924,1071
776,923,1067
777,921,1066
778,920,1064
779,922,1068
780,923,1072
781,925,1074
782,928,1071
783,929,1068
784,929,1066
785,933,1069
786,939,1069
787,944,1069
788,942,1069
789,943,1067
790,944,1066
791,947,1068
792,950,1070
793,955,1069
794,961,1067
795,962,1066
796,961,1068
797,966,1069
798,972,1069
799,974,1068
800,977,1065
801,978,1066
802,976,1064
803,979,1064
804,980,1067
805,983,1064
806,984,1062
807,988,1061
808,987,1061
809,988,1058
810,987,1062
811,990,1060
812,986,1062
813,982,1061
814,979,1059
815,978,1059
816,981,1060
817,981,1060
818,978,1060
819,974,1060
820,972,1060
821,970,1061
822,973,1063
823,973,1063
824,971,1061
825,969,1057
826,969,1057
827,968,1058
828,967,1060
829,970,1062
830,970,1060
831,965,1058
832,964,1057
833,962,1056
834,962,1059
835,965,1057
836,965,1057
837,965,1053
838,961,1054
839,961,1056
840,959,1058
841,961,1058
842,961,1059
843,961,1054
844,959,1053
845,957,1055
846,958,1057
847,958,1053
848,960,1052
849,960,1051
850,959,1053
851,959,1052
852,962,1057
853,962,1055
854,961,1055
855,963,1051
856,962,1053
857,960,1050
858,960,1053
859,960,1053
860,960,1053
861,960,1051
862,958,1051
863,960,1051
864,961,1051
865,963,1049
866,961,1048
867,961,1048
868,956,1048
869,957,1049
870,959,1051
871,961,1052
872,962,1048
873,958,1049
874,956,1046
875,960,1052
876,963,1055
877,965,1053
878,964,1051
879,961,1052
880,958,1049
881,958,1049
882,962,1051
883,965,1053
884,964,1052
885,960,1049
886,958,1048
887,959,1050
888,962,1051
889,965,1052
890,962,1052
891,960,1051
892,961,1054
893,965,1057
894,968,1063
895,971,1065
896,975,1065
897,975,1064
898,975,1061
899,976,1063
900,980,1067
901,981,1066
902,978,1066
903,982,1060
904,985,1057
905,988,1056
906,992,1057
907,997,1057
908,999,1058
909,998,1054
910,998,1051
911,1000,1051
912,1005,1051
913,1003,1051
914,1003,1050
915,998,1049
916,994,1048
917,996,1047
918,995,1049
919,990,1047
920,978,1046
921,968,1043
922,959,1040
923,956,1043
924,956,1044
925,957,1043
926,952,1042
927,951,1039
928,949,1041
929,950,1041
930,953,1041
931,956,1040
932,955,1040
933,954,1038
934,955,1039
935,954,1041
936,954,1042
937,958,1040
938,961,1039
939,959,1036
940,956,1037
941,958,1039
942,957,1041
943,961,1040
944,962,1039
945,962,1035
946,960,1035
947,961,1032
948,963,1033
949,963,1029
950,961,1029
951,959,1031
952,957,1030
953,958,1030
954,969,1024
955,991,1014
956,1022,997
957,1061,980
958,1095,963
959,1136,950
960,1178,948
961,1213,953
962,1234,963
963,1252,970
964,1260,976
965,1252,976
966,1231,983
967,1203,991
968,1178,1000
969,1159,1001
970,1138,1006
971,1116,1014
972,1086,1024
973,1058,1026
974,1037,1027
975,1018,1029
976,1002,1035
977,985,1040
978,970,1044
979,958,1045
980,951,1047
981,940,1049
982,927,1053
983,924,1057
984,922,1060
985,924,1055
986,923,1052
987,921,1051
988,917,1048
989,915,1052
990,916,1055
991,916,1056
992,916,1054
993,917,1054
994,920,1055
995,921,1055
996,921,1055
997,922,1054
998,922,1053
999,923,1054
1000,924,1055
1001,925,1058
1002,926,1055
1003,926,1054
1004,925,1053
1005,925,1053
1006,927,1055
1007,931,1055
1008,930,1054
1009,930,1054
1010,929,1052
1011,925,1052
1012,926,1052
1013,930,1055
1014,930,1056
1015,927,1055
1016,928,1052
1017,924,1052
1018,927,1053
1019,929,1055
1020,927,1054
1021,928,1052
1022,926,1053
1023,925,1054
1024,923,1055
1025,922,1057
1026,929,1057
1027,928,1056
1028,927,1053
1029,924,1054
1030,925,1054
1031,927,1060
1032,929,1057
1033,931,1058
1034,930,1055
1035,927,1056
1036,931,1056
1037,934,1058
1038,939,1057
1039,940,1055
1040,944,1054
1041,941,1057
1042,945,1058
1043,947,1059
1044,948,1059
1045,949,1059
1046,950,1056
1047,950,1056
1048,955,1055
1049,961,1059
1050,967,1060
1051,968,1059
1052,973,1056
1053,972,1054
1054,977,1054
1055,981,1056
1056,985,1055
1057,986,1054
1058,988,1051
1059,989,1051
1060,991,1053
1061,993,1053
1062,996,1052
1063,995,1051
1064,994,1047
1065,993,1046
1066,989,1051
1067,989,1052
1068,992,1048
1069,989,1046
1070,984,1044
1071,981,1043
1072,980,1044
1073,981,1046
1074,979,1047
1075,978,1044
1076,978,1044
1077,976,1045
1078,977,1046
1079,976,1048
1080,975,1044
1081,973,1041
1082,975,1041
1083,975,1040
1084,973,1045
1085,975,1046
1086,976,1045
1087,973,1042
1088,971,1040
1089,968,1041
1090,969,1045
1091,970,1046
1092,972,1046
1093,972,1046
1094,970,1042
1095,968,1039
1096,967,1046
1097,968,1043
1098,970,1043
1099,970,1043
1100,969,1042
1101,970,1040
1102,970,1043
1103,970,1044
1104,971,1041
1105,973,1041
1106,969,1038
1107,966,1039
1108,968,1039
1109,970,1042
1110,968,1041
1111,967,1039
1112,968,1037
1113,968,1036
1114,969,1039
1115,969,1039
1116,972,1039
1117,971,1037
1118,968,1035
1119,967,1032
1120,968,1035
1121,970,1037
1122,974,1035
1123,970,1037
1124,966,1036
1125,968,1036
1126,966,1035
1127,971,1040
1128,972,1039
1129,973,1037
1130,970,1036
1131,967,1035
1132,967,1036
1133,969,1041
1134,972,1038
1135,970,1036
1136,971,1036
1137,968,1034
1138,968,1036
1139,972,1038
1140,971,1037
1141,969,1036
1142,968,1033
1143,965,1035
1144,969,1039
1145,974,1038
1146,975,1036
1147,973,1036
1148,970,1036
1149,967,1036
1150,967,1042
1151,971,1047
1152,976,1048
1153,977,1052
1154,979,1051
1155,983,1053
1156,990,1054
1157,995,1054
1158,994,1052
1159,988,1051
1160,989,1048
1161,990,1044
1162,998,1041
1163,1004,1044
1164,1007,1042
1165,1006,1042
1166,1009,1039
1167,1007,1038
1168,1006,1041
1169,1009,1037
1170,1013,1034
1171,1011,1035
1172,1009,1036
1173,1006,1039
1174,1002,1039
1175,1002,1037
1176,1000,1032
1177,998,1031
1178,986,1028
1179,972,1030
1180,964,1030
1181,959,1031
1182,958,1034
1183,957,1031
1184,956,1029
1185,957,1029
1186,958,1030
1187,956,1033
1188,956,1030
1189,957,1031
1190,957,1029
1191,956,1030
1192,959,1031
1193,957,1032
1194,959,1031
1195,960,1030
1196,959,1033
1197,959,1031
1198,959,1033
1199,962,1034
1200,965,1034
1201,963,1031
1202,963,1027
1203,963,1028
1204,968,1028
1205,970,1029
1206,969,1027
1207,966,1028
1208,961,1022
1209,962,1021
1210,966,1018
1211,975,1007
1212,992,997
1213,1015,979
1214,1047,960
1215,1084,942
1216,1127,931
1217,1172,931
1218,1211,942
1219,1239,953
1220,1263,964
1221,1271,964
1222,1263,964
1223,1240,973
1224,1216,983
1225,1191,987
1226,1172,994
1227,1149,1002
1228,1117,1012
1229,1086,1022
1230,1067,1023
1231,1052,1027
1232,1029,1029
1233,1008,1030
1234,992,1038
1235,978,1040
1236,970,1046
1237,959,1047
1238,947,1048
1239,935,1046
1240,932,1047
1241,932,1048
1242,927,1047
1243,927,1046
1244,925,1045
1245,924,1046
1246,925,1047
1247,922,1048
1248,921,1050
1249,923,1047
1250,925,1045
1251,925,1047
1252,925,1050
1253,929,1050
1254,929,1051
1255,928,1051
1256,927,1048
1257,926,1046
1258,924,1049
1259,927,1050
1260,930,1051
1261,930,1050
1262,931,1051
1263,930,1050
1264,931,1050
1265,931,1053
1266,928,1050
1267,929,1051
1268,928,1050
1269,928,1051
1270,928,1054
1271,931,1055
1272,930,1055
1273,930,1053
1274,929,1053
1275,927,1053
1276,931,1055
1277,932,1056
1278,933,1057
1279,934,1056
1280,932,1055
1281,928,1054
1282,932,1054
1283,934,1057
1284,936,1057
1285,935,1059
1286,934,1055
1287,931,1057
1288,931,1058
1289,931,1061
1290,933,1059
1291,936,1057
1292,938,1058
1293,937,1059
1294,940,1059
1295,942,1062
1296,946,1060
1297,950,1056
1298,951,1057
1299,952,1057
1300,958,1058
1301,961,1061
1302,965,1060
1303,969,1060
1304,968,1059
1305,970,1060
1306,976,1059
1307,980,1061
1308,984,1058
1309,987,1056
1310,988,1055
1311,989,1053
1312,992,1056
1313,997,1054
1314,1001,1054
1315,999,1053
1316,998,1052
1317,993,1050
1318,994,1050
1319,996,1052
1320,997,1052
1321,996,1049
1322,992,1044
1323,989,1044
1324,989,1046
1325,988,1047
1326,990,1049
1327,987,1045
1328,984,1047
1329,981,1047
1330,980,1046
1331,979,1048
1332,977,1048
1333,977,1046
1334,976,1045
1335,974,1045
1336,974,1044
1337,976,1048
1338,977,1048
1339,974,1047
1340,974,1047
1341,968,1044
1342,970,1047
1343,970,1048
1344,972,1048
1345,969,1046
1346,969,1046
1347,964,1046
1348,967,1045
1349,969,1048
1350,971,1048
1351,970,1048
1352,968,1044
1353,965,1043
1354,966,1046
1355,967,1047
1356,971,1048
1357,967,1045
1358,965,1043
1359,965,1043
1360,962,1045
1361,966,1047
1362,968,1045
1363,967,1043
1364,966,1042
1365,966,1039
1366,965,1046
1367,966,1045
1368,967,1047
1369,966,1046
1370,967,1041
1371,962,1043
1372,964,1042
1373,963,1043
1374,965,1042
1375,966,1043
1376,966,1042
1377,966,1043
1378,965,1041
1379,964,1043
1380,968,1043
1381,968,1042
1382,967,1042
1383,964,1041
1384,966,1045
1385,967,1044
1386,969,1041
1387,970,1042
1388,969,1040
1389,964,1042
1390,966,1041
1391,969,1046
1392,969,1044
1393,970,1044
1394,967,1044
1395,965,1042
1396,967,1044
1397,968,1043
1398,971,1045
1399,970,1044
1400,970,1043
1401,970,1045
1402,969,1047
1403,973,1049
1404,973,1050
1405,973,1052
1406,971,1049
1407,970,1056
1408,979,1060
1409,983,1059
1410,985,1060
1411,987,1059
1412,985,1054
1413,984,1055
1414,985,1055
1415,989,1055
1416,995,1052
1417,998,1050
1418,998,1047
1419,999,1047
1420,1002,1050
1421,1005,1051
1422,1012,1049
1423,1010,1043
1424,1009,1042
1425,1003,1041
1426,1004,1045
1427,1007,1048
1428,1007,1047
1429,1006,1044
1430,1001,1040
1431,998,1042
1432,993,1039
1433,988,1042
1434,980,1040
1435,969,1039
1436,963,1039
1437,953,1038
1438,954,1039
1439,957,1040
1440,958,1039
1441,956,1039
1442,954,1038
1443,950,1038
1444,955,1040
1445,956,1038
1446,958,1038
1447,958,1038
1448,956,1034
1449,956,1035
1450,958,1038
1451,959,1041
1452,960,1040
1453,960,1038
1454,958,1036
1455,956,1036
1456,960,1039
1457,963,1040
1458,965,1039
1459,966,1037
1460,964,1037
1461,960,1032
1462,964,1030
1463,962,1034
1464,962,1034
1465,961,1035
1466,962,1031
1467,964,1033
1468,977,1025
1469,996,1018
1470,1024,1001
1471,1060,983
1472,1097,965
1473,1135,953
1474,1175,952
1475,1212,959
1476,1239,971
1477,1256,981
1478,1266,979
1479,1257,981
1480,1237,988
1481,1212,997
1482,1191,1002
1483,1175,1005
1484,1155,1008
1485,1129,1015
1486,1096,1029
1487,1068,1035
1488,1051,1038
1489,1038,1035
1490,1020,1039
1491,998,1044
1492,981,1046
1493,969,1053
1494,961,1055
1495,952,1057
1496,942,1057
1497,935,1056
1498,933,1057
1499,931,1059
1500,931,1057
1501,930,1055
1502,927,1057
1503,925,1057
1504,923,1058
1505,924,1058
1506,925,1060
1507,924,1058
1508,925,1057
1509,924,1059
1510,925,1062
1511,928,1062
1512,930,1061
1513,929,1057
1514,930,1056
1515,927,1059
1516,929,1062
1517,931,1063
1518,931,1060
1519,930,1060
1520,925,1057
1521,925,1059
1522,927,1059
1523,929,1061
1524,930,1061
1525,928,1059
1526,927,1058
1527,923,1056
1528,925,1058
1529,929,1058
1530,932,1059
1531,931,1058
1532,928,1056
1533,927,1058
1534,925,1061
1535,929,1064
1536,927,1061
1537,927,1060
1538,929,1059
1539,925,1059
1540,923,1064
1541,926,1066
1542,927,1064
1543,930,1065
1544,930,1061
1545,930,1062
1546,927,1065
1547,931,1064
1548,931,1064
1549,931,1064
1550,932,1065
1551,934,1065
1552,933,1066
1553,938,1066
1554,942,1066
1555,942,1065
1556,942,1063
1557,943,1065
1558,948,1068
1559,954,1067
1560,956,1065
1561,958,1062
1562,959,1063
1563,964,1062
1564,970,1063
1565,975,1067
1566,976,1066
1567,979,1066
1568,978,1062
1569,978,1062
1570,982,1061
1571,985,1062
1572,989,1064
1573,989,1060
1574,989,1060
1575,989,1058
1576,990,1061
1577,993,1063
1578,996,1061
1579,993,1057
1580,989,1056
1581,986,1055
1582,988,1056
1583,985,1057
1584,983,1059
1585,984,1059
1586,983,1055
1587,978,1053
1588,978,1054
1589,979,1057
1590,982,1056
1591,979,1057
1592,976,1055
1593,975,1057
1594,974,1057
1595,975,1058
1596,975,1059
1597,975,1059
1598,972,1055
1599,968,1056
1600,966,1058
1601,968,1060
1602,972,1058
1603,972,1057
1604,967,1056
1605,965,1056
1606,967,1059
1607,968,1059
1608,971,1058
1609,970,1057
1610,969,1054
1611,963,1055
1612,964,1056
1613,965,1054
1614,969,1054
1615,968,1054
1616,965,1055
1617,964,1053
1618,965,1053
1619,966,1055
1620,967,1054
1621,966,1053
1622,964,1053
1623,964,1052
1624,966,1053
1625,967,1054
1626,965,1052
1627,968,1053
1628,967,1050
1629,965,1051
1630,967,1052
1631,966,1054
1632,969,1053
1633,967,1052
1634,963,1050
1635,963,1052
1636,963,1052
1637,967,1051
1638,967,1051
1639,966,1050
1640,965,1049
1641,963,1049
1642,963,1051
1643,965,1052
1644,967,1053
1645,968,1052
1646,968,1051
1647,965,1049
1648,966,1051
1649,967,1052
1650,969,1052
1651,967,1052
1652,968,1049
1653,965,1049
1654,966,1050
1655,966,1051
1656,967,1049
1657,968,1048
1658,966,1048
1659,964,1048
1660,969,1049
1661,969,1053
1662,969,1050
1663,969,1050
1664,966,1052
1665,967,1054
1666,970,1057
1667,971,1062
1668,975,1062
1669,978,1065
1670,980,1065
1671,980,1063
1672,982,1064
1673,988,1064
1674,988,1064
1675,986,1064
1676,986,1058
1677,986,1055
1678,994,1057
1679,999,1056
1680,1003,1056
1681,1005,1052
1682,1006,1053
1683,1006,1051
1684,1009,1051
1685,1012,1051
1686,1011,1050
1687,1008,1050
1688,1005,1049
1689,1002,1047
1690,1003,1048
1691,1004,1050
1692,1004,1047
1693,999,1046
1694,990,1043
1695,979,1044
1696,970,1045
1697,965,1045
1698,963,1044
1699,959,1042
1700,955,1040
1701,956,1041
1702,957,1041
1703,959,1042
1704,960,1042
1705,958,1040
1706,956,1039
1707,954,1038
1708,956,1042
1709,960,1045
1710,960,1042
1711,960,1043
1712,960,1039
1713,959,1040
1714,959,1041
1715,960,1043
1716,964,1042
1717,965,1040
1718,963,1037
1719,962,1038
1720,962,1039
1721,963,1041
1722,966,1039
1723,968,1036
1724,963,1031
1725,962,1031
1726,961,1036
1727,959,1037
1728,962,1036
1729,964,1031
1730,973,1023
1731,988,1014
1732,1015,1004
1733,1051,989
1734,1088,970
1735,1123,955
1736,1159,947
1737,1195,948
1738,1227,961
1739,1251,974
1740,1264,978
1741,1265,978
1742,1244,982
1743,1214,991
1744,1188,998
1745,1173,1005
1746,1156,1006
1747,1128,1013
1748,1095,1018
1749,1072,1024
1750,1055,1029
1751,1052,1033
1752,1040,1035
1753,1020,1039
1754,999,1045
1755,980,1046
1756,966,1051
1757,959,1055
1758,953,1057
1759,945,1060
1760,937,1057
1761,933,1056
1762,932,1060
1763,929,1060
1764,928,1058
1765,925,1058
1766,924,1053
1767,922,1056
1768,924,1059
1769,927,1060
1770,929,1059
1771,928,1058
1772,925,1058
1773,926,1057
1774,927,1058
1775,929,1059
1776,935,1060
1777,932,1058
1778,927,1057
1779,925,1059
1780,926,1060
1781,928,1059
1782,931,1058
1783,931,1060
1784,930,1058
1785,928,1058
1786,929,1058
1787,932,1063
1788,930,1061
1789,932,1060
1790,930,1059
1791,930,1058
1792,928,1061
1793,927,1062
1794,929,1060
1795,929,1060
1796,926,1058
1797,922,1057
1798,922,1060
1799,922,1063
1800,925,1062
1801,924,1059
1802,922,1059
1803,923,1059
1804,925,1061
1805,923,1065
1806,926,1064
1807,926,1062
1808,925,1061
1809,925,1059
1810,927,1060
1811,930,1063
1812,931,1062
1813,927,1064
1814,928,1063
1815,927,1063
1816,930,1062
1817,936,1064
1818,938,1064
1819,936,1062
1820,937,1060
1821,939,1061
1822,943,1064
1823,944,1066
1824,947,1064
1825,951,1062
1826,953,1060
1827,954,1061
1828,958,1062
1829,961,1063
1830,966,1064
1831,969,1062
1832,970,1062
1833,971,1061
1834,974,1060
1835,975,1063
1836,981,1061
1837,984,1060
1838,986,1058
1839,985,1057
1840,989,1055
1841,992,1059
1842,993,1057
1843,994,1057
1844,992,1052
1845,991,1052
1846,992,1052
1847,993,1054
1848,993,1055
1849,990,1054
1850,987,1054
1851,984,1050
1852,982,1051
1853,985,1051
1854,984,1052
1855,982,1050
1856,977,1049
